,storm_code,storm_name,mad1_bursts,mad2_bursts,mad1_threshold,mad2_threshold,iqr1_bursts,iqr2_bursts,iqr1_threshold,iqr2_threshold,logn1_bursts,logn2_bursts,logn1_threshold,logn2_threshold,total_bins,mad1_prop,mad2_prop,iqr1_prop,iqr2_prop,logn1_prop,logn2_prop
264,IO_20_1,Amphan,5,0,4.763267353891182,5.551724714255452,9,4,4.007333185232471,4.835879686400602,7,0,4.285216712706611,5.505116980603908,107,4.67,0.0,8.41,3.74,6.54,0.0
265,WPAC_19_24,Halong,0,0,8.57552907651409,9.838254490485632,2,0,7.281792494985536,8.533179377712024,3,0,7.221087186642063,9.02785147303768,176,0.0,0.0,1.14,0.0,1.7,0.0
266,SHEM_10_15,Rene,0,0,6.444298919512291,7.455899831190771,0,0,5.791793351978915,6.837382211865118,0,0,5.3464911870572704,6.71305473618278,75,0.0,0.0,0.0,0.0,0.0,0.0
267,WPAC_15_11,Nangka,0,0,5.939765125854185,6.904846021897772,2,0,4.5963936063642965,5.470838935788343,3,0,4.361928596203763,5.479002621631569,136,0.0,0.0,1.47,0.0,2.21,0.0
268,EPAC_11_9,Hilary,0,0,4.564348191467836,5.2574953720277815,2,0,3.9112223647446593,4.614374883763797,5,0,3.66892888820919,4.558539339032821,156,0.0,0.0,1.28,0.0,3.21,0.0
269,EPAC_17_16,Max,0,0,4.382026634673883,5.075173815233828,1,0,3.465735902799726,4.158883083359671,1,0,3.4327117904958038,4.32054311903033,27,0.0,0.0,3.7,0.0,3.7,0.0
270,EPAC_12_6,Fabio,0,0,5.101405249236269,5.960230997773436,0,0,4.24626806687467,5.03318201142631,1,0,4.203648177966293,5.3022032867888775,28,0.0,0.0,0.0,0.0,3.57,0.0
271,EPAC_11_2,Beatriz,1,0,5.723756584418719,6.66821819325957,1,0,5.493061443340549,6.591673732008658,3,0,5.285497267128827,6.781191001585142,47,2.13,0.0,2.13,0.0,6.38,0.0
272,EPAC_18_20,Rosa,0,0,6.186208623900493,7.284820912568602,0,0,5.087596335232384,6.186208623900493,0,0,4.048089301434825,5.116492080382528,9,0.0,0.0,0.0,0.0,0.0,0.0
273,EPAC_12_16,Paul,3,2,2.7204727211007667,3.125937829208931,2,1,2.967447097809794,3.536022077122256,2,0,3.1381998486783953,3.9916499216560233,32,9.38,6.25,6.25,3.12,6.25,0.0
274,SHEM_11_8,Wilma,1,0,5.9503031317079405,6.88857277030087,3,1,5.3998388063516405,6.375331973745301,3,0,5.457986965532739,6.9313546370288535,59,1.69,0.0,5.08,1.69,5.08,0.0
275,WPAC_18_10,Maria,1,0,5.335101590604128,6.182399450991332,5,0,5.103923228519813,6.105250963482738,6,0,5.006767673349785,6.410218324422412,111,0.9,0.0,4.5,0.0,5.41,0.0
276,ATL_12_8,Gordon,2,1,2.7204727211007667,3.125937829208931,5,5,2.0794415416798357,2.4260151319598084,3,0,2.6682442246199574,3.3793595110786154,35,5.71,2.86,14.29,14.29,8.57,0.0
277,WPAC_15_28,Melor,0,0,5.723756584418719,6.66821819325957,0,0,5.083472618048523,6.079687700393626,0,0,4.4263965664808556,5.604805388702115,85,0.0,0.0,0.0,0.0,0.0,0.0
278,SHEM_20_24,Irondro,2,1,3.4396779022302186,3.988984046564273,2,0,3.3525113624640275,3.9920108386832878,0,0,4.278589205007946,5.553280422542139,10,20.0,10.0,20.0,0.0,0.0,0.0
279,ATL_16_1,Alex,0,0,6.956962023036786,8.209724991532154,0,0,7.227662498728655,8.861291328270834,0,0,5.441098797015657,7.028564161895419,51,0.0,0.0,0.0,0.0,0.0,0.0
280,WPAC_13_7,Soulik,1,0,5.27460083993072,6.190891571804875,4,1,4.276666119016055,5.1725458536300835,4,0,4.223046058832122,5.390448770916356,58,1.72,0.0,6.9,1.72,6.9,0.0
281,WPAC_12_22,Prapiroon,4,4,0.6931471805599453,0.6931471805599453,1,1,2.0794415416798357,2.4260151319598084,1,0,2.3266651025484,2.957317492532532,11,36.36,36.36,9.09,9.09,9.09,0.0
282,SHEM_17_13,Debbie,1,1,0.6931471805599453,0.6931471805599453,1,1,0.6931471805599453,0.6931471805599453,1,0,1.0085089313107398,1.1436639673467945,9,11.11,11.11,11.11,11.11,11.11,0.0
283,ATL_13_9,Humberto,0,0,7.308490071968936,8.475848257557356,0,0,5.982457982662188,7.117552416090625,0,0,5.108143655542573,6.388638060576827,34,0.0,0.0,0.0,0.0,0.0,0.0
284,ATL_16_16,Otto,0,0,7.528262345077113,8.626454377364105,3,0,6.564751415373556,7.630292995968434,3,0,6.577393603857769,8.206997418866607,110,0.0,0.0,2.73,0.0,2.73,0.0
285,WPAC_18_34,Man-Yi,0,0,9.17701745135264,10.735162069399188,0,0,7.438481564454465,8.850162088261067,0,0,6.615085051680645,8.315487409829618,149,0.0,0.0,0.0,0.0,0.0,0.0
286,WPAC_12_9,Vicente,1,0,2.7204727211007667,3.125937829208931,0,0,3.060270794691562,3.550685421197425,0,0,2.9203941588353644,3.6409030121387715,17,5.88,0.0,0.0,0.0,0.0,0.0
287,WPAC_13_24,Nari,0,0,9.118955810174329,10.72168221244236,0,0,7.4446547633785904,8.959244863943265,0,0,6.090216735489314,7.70825716241725,102,0.0,0.0,0.0,0.0,0.0,0.0
288,SHEM_16_18,Zena,0,0,6.692014289356291,7.581380826232081,0,0,5.68761866786465,6.60764307893909,0,0,5.4085416486720375,6.608344278356176,20,0.0,0.0,0.0,0.0,0.0,0.0
289,SHEM_16_11,Winston,0,0,6.408223661834905,7.389052914846632,5,0,5.416100402204421,6.423551912475553,6,0,5.159024367907569,6.486093615020064,149,0.0,0.0,3.36,0.0,4.03,0.0
290,ATL_10_17,Otto,0,0,8.435549202375729,9.82184356349562,0,0,6.852733547201034,8.140767261293522,1,0,6.020799411925257,7.572205636164768,75,0.0,0.0,0.0,0.0,1.33,0.0
291,WPAC_18_15,Jongdari,0,0,6.289715570908998,7.262670645436653,0,0,5.742674348599997,6.7759834576414715,0,0,5.193450222316507,6.478454267656932,46,0.0,0.0,0.0,0.0,0.0,0.0
292,WPAC_11_10,Nock-Ten,1,0,4.564348191467836,5.2574953720277815,4,1,3.871201010907891,4.564348191467836,2,0,4.0763130738541555,5.16195557831406,67,1.49,0.0,5.97,1.49,2.99,0.0
293,ATL_15_6,Fred,0,0,4.1588830833596715,4.852030263919617,0,0,4.959341999708705,6.025890704495895,0,0,4.0929399950455,5.230166724154261,27,0.0,0.0,0.0,0.0,0.0,0.0
294,SHEM_14_8,Colin,0,0,4.716741961645196,5.521460917862246,1,0,3.947759383923381,4.660046157737199,1,0,3.6908536330502777,4.632734278075974,46,0.0,0.0,2.17,0.0,2.17,0.0
295,SHEM_15_22,Joalane,0,0,4.763267353891182,5.551724714255452,1,0,3.697178256928632,4.346819748993762,1,0,3.4979962133498184,4.365276777106698,25,0.0,0.0,4.0,0.0,4.0,0.0
296,EPAC_14_9,Iselle,2,2,2.7204727211007667,3.125937829208931,3,2,2.4849066497880004,2.831480240067973,2,0,3.230222819177807,4.075360022474911,19,10.53,10.53,15.79,10.53,10.53,0.0
297,EPAC_11_7,Greg,0,0,6.956962023036786,8.209724991532154,0,0,6.371611847231856,7.7912280138998335,0,0,6.010880312900847,7.87591399964135,11,0.0,0.0,0.0,0.0,0.0,0.0
298,WPAC_16_24,Sarika,0,0,5.495122929058925,6.382426124059828,1,0,5.097905978833752,6.06176914231869,3,0,4.943751583226158,6.274627320597315,63,0.0,0.0,1.59,0.0,4.76,0.0
299,ATL_19_19,Rebekah,3,0,5.27460083993072,6.190891571804875,2,0,5.417580787374854,6.4973229120515406,0,0,5.716885215266421,7.426010743131215,29,10.34,0.0,6.9,0.0,0.0,0.0
300,WPAC_12_17,Sanba,0,0,6.3042202571118775,7.220510988986032,0,0,5.321056853517526,6.248961588788383,0,0,4.858957659749221,6.0138750684741415,99,0.0,0.0,0.0,0.0,0.0,0.0
301,WPAC_20_9,Bavi,3,3,2.7204727211007667,3.125937829208931,3,3,2.8903717578961645,3.439677902230219,3,0,3.269586041431366,4.1868650795792455,39,7.69,7.69,7.69,7.69,7.69,0.0
302,EPAC_15_15,Linda,0,0,4.1588830833596715,4.852030263919617,1,0,3.465735902799726,4.158883083359671,1,0,3.478383355830969,4.419950396840727,32,0.0,0.0,3.12,0.0,3.12,0.0
303,ATL_17_8,Gert,0,0,5.967748020490667,6.884038752364822,3,0,5.05145728861651,5.967748020490665,3,0,4.9956388214227445,6.290559997463747,81,0.0,0.0,3.7,0.0,3.7,0.0
304,WPAC_14_6,Tapah,0,0,6.59167373200866,7.690286020676769,0,0,6.225877690680424,7.507694041183502,0,0,4.897100759735242,6.151086217803913,67,0.0,0.0,0.0,0.0,0.0,0.0
305,WPAC_15_20,Krovanh,0,0,6.37886013190821,7.438991900008256,1,0,5.620240028046926,6.678726444778684,1,0,5.113089126822973,6.439881997361999,74,0.0,0.0,1.35,0.0,1.35,0.0
306,IO_10_5,Jal,1,0,4.1588830833596715,4.852030263919617,3,1,3.465735902799726,4.158883083359671,3,1,3.3575330050899828,4.254963917629411,52,1.92,0.0,5.77,1.92,5.77,1.92
307,SHEM_10_7,Edzani,3,1,3.6527404074980634,4.163566031264054,4,3,3.060270794691562,3.550685421197425,3,1,3.3170202857446105,4.14681478752403,66,4.55,1.52,6.06,4.55,4.55,1.52
308,WPAC_15_6,Noul,2,0,6.120541589383125,7.10137084239485,9,2,5.083472618048523,6.079687700393626,11,1,5.018995714268815,6.346034446930701,249,0.8,0.0,3.61,0.8,4.42,0.4
309,EPAC_20_12,Genevieve,0,0,0.6931471805599453,0.6931471805599453,0,0,0.6931471805599453,0.6931471805599453,0,0,0.6931471805599453,0.6931471805599453,5,0.0,0.0,0.0,0.0,0.0,0.0
310,WPAC_10_13,Malakas,1,1,2.9553268589189523,3.2917990955401653,2,1,2.6442121514159425,3.0126319875746645,1,0,3.082136894627606,3.8068763254391538,18,5.56,5.56,11.11,5.56,5.56,0.0
311,SHEM_19_24,Kenneth,4,2,2.7204727211007667,3.125937829208931,2,0,3.121597777637052,3.7287104269063285,2,0,3.014242873427027,3.8158346032590336,54,7.41,3.7,3.7,0.0,3.7,0.0
312,ATL_20_31,Iota,0,0,7.66060244842212,8.976279242328058,0,0,6.436150368369427,7.6986143701818115,0,0,5.8539571183213805,7.440242435019472,67,0.0,0.0,0.0,0.0,0.0,0.0
313,ATL_14_7,Fay,0,0,7.983937685158039,9.303466349965667,0,0,6.572810101824528,7.869439037000687,2,0,5.699280456056071,7.182003992002558,76,0.0,0.0,0.0,0.0,2.63,0.0
314,WPAC_12_4,Mawar,1,0,4.1588830833596715,4.852030263919617,1,0,3.9434164994775287,4.755983829206924,1,0,4.06087371297394,5.243860097093279,22,4.55,0.0,4.55,0.0,4.55,0.0
315,WPAC_20_7,Mekkhala,0,0,3.1866065642994146,3.644751930236492,0,0,2.5682034035071046,2.9609427514736137,0,0,2.8146173339568152,3.5089531916031977,4,0.0,0.0,0.0,0.0,0.0,0.0
316,CPAC_15_1,Halola,0,0,7.172805260861664,8.355656335753784,0,0,5.978805643115837,7.126933463614824,1,0,5.379773369419281,6.781875922490629,146,0.0,0.0,0.0,0.0,0.68,0.0
317,ATL_11_17,Philippe,0,0,7.995073561031488,9.316829401013807,0,0,6.644830857656083,7.903679093961578,3,0,6.105461403111915,7.698277783429202,330,0.0,0.0,0.0,0.0,0.91,0.0
318,WPAC_16_18,Malakas,2,0,5.111312861849701,5.986781599203601,13,2,4.282991677792834,5.0790865250740165,12,0,4.554277371362149,5.8118098916952015,154,1.3,0.0,8.44,1.3,7.79,0.0
319,SHEM_19_13,Gelena,0,0,4.852030263919616,5.545177444479561,1,0,4.1588830833596715,4.852030263919617,4,0,3.8852296886244257,4.789093907463837,101,0.0,0.0,0.99,0.0,3.96,0.0
320,EPAC_15_5,Dolores,0,0,6.303652238677092,7.359704912926405,0,0,5.703782474656201,6.855075021153224,3,0,5.1262395895975255,6.4989846036095305,101,0.0,0.0,0.0,0.0,2.97,0.0
321,EPAC_16_13,Lester,0,0,6.002758553726741,6.983587806738466,1,0,4.892852258439872,5.841412250882813,2,0,4.677304523475904,5.913875745605772,73,0.0,0.0,1.37,0.0,2.74,0.0
322,EPAC_16_22,Otto,0,0,8.258978935937051,9.615420333907261,2,0,6.80128303447162,8.155030202809552,6,0,6.232149316778591,7.872458326479762,159,0.0,0.0,1.26,0.0,3.77,0.0
323,SHEM_20_1,Rita,0,0,8.317766166719343,9.704060527839234,0,0,6.971480969862681,8.311991734219827,2,0,6.12327651406874,7.743739201107713,79,0.0,0.0,0.0,0.0,2.53,0.0
324,WPAC_12_16,Bolaven,0,0,6.571585323468638,7.747272952050377,0,0,6.8020007809824925,8.32921418108813,3,0,5.938487582431823,7.695158851485644,80,0.0,0.0,0.0,0.0,3.75,0.0
325,EPAC_13_3,Cosme,0,0,5.335101590604128,6.182399450991332,0,0,4.31748811353631,5.122207069753361,0,0,4.083661000261805,5.174603906373138,9,0.0,0.0,0.0,0.0,0.0,0.0
326,WPAC_14_3,Faxai,1,0,4.564348191467836,5.2574953720277815,0,0,5.0238805208462765,6.005197578890818,1,0,4.7289072472950835,6.047643969670105,23,4.35,0.0,0.0,0.0,4.35,0.0
327,SHEM_12_17,Lua,0,0,7.959595650449548,9.090997761940649,0,0,6.715383386334681,7.907751695654523,0,0,6.1612937655083275,7.639431079862959,67,0.0,0.0,0.0,0.0,0.0,0.0
328,EPAC_18_12,John,0,0,1.0986122886681096,1.0986122886681096,0,0,1.0986122886681096,1.0986122886681096,0,0,1.3801782847401394,1.5615077935869706,5,0.0,0.0,0.0,0.0,0.0,0.0
329,WPAC_20_11,Haishen,0,0,6.071891796220596,7.141924877968732,0,0,5.7201773860676965,6.875568660417594,1,0,5.115383448246012,6.538374210071068,72,0.0,0.0,0.0,0.0,1.39,0.0
330,WPAC_10_12,Fanapi,0,0,6.002758553726741,6.983587806738466,1,0,4.734811484953132,5.643861284024389,1,0,4.138512170121727,5.190476038587626,52,0.0,0.0,1.92,0.0,1.92,0.0
331,EPAC_13_2,Barbara,0,0,2.9553268589189523,3.2917990955401653,0,0,2.505525936990736,2.7853338309584474,0,0,2.6554354111781593,3.175506370331071,13,0.0,0.0,0.0,0.0,0.0,0.0
332,CPAC_15_7,Oho,0,0,4.878584286642168,5.611752821038881,0,0,3.947759383923381,4.660046157737199,0,0,4.007815547691668,5.043031570388203,30,0.0,0.0,0.0,0.0,0.0,0.0
333,EPAC_20_9,Elida,2,2,0.6931471805599453,0.6931471805599453,1,1,1.5040773967762737,1.706809950830356,0,0,1.9525559791111398,2.4318526387091097,5,40.0,40.0,20.0,20.0,0.0,0.0
334,SHEM_10_14,Pat,0,0,4.716741961645196,5.521460917862246,0,0,4.550036522797098,5.488917289099625,1,0,3.8131040268403047,4.82458668095696,62,0.0,0.0,0.0,0.0,1.61,0.0
335,ATL_11_14,Maria,0,0,8.763785310401389,10.239283500257688,0,0,7.426704999133927,8.936807658637434,0,0,6.251662614294514,7.90830072902553,200,0.0,0.0,0.0,0.0,0.0,0.0
336,WPAC_18_23,Cimaron,0,0,8.062572852509927,9.528909921303354,0,0,6.841971538436134,8.27781135087814,0,0,5.932891814765308,7.568460983840167,33,0.0,0.0,0.0,0.0,0.0,0.0
337,EPAC_15_22,Sandra,0,0,7.2540081007916974,8.374362945429676,0,0,5.742674348599997,6.7759834576414715,1,0,5.185808790092124,6.44313487550173,98,0.0,0.0,0.0,0.0,1.02,0.0
338,WPAC_15_10,Linfa,0,0,8.540909718033554,9.927204079153444,0,0,7.110696122978828,8.541796563443562,1,0,6.344176116069543,8.029121483553563,105,0.0,0.0,0.0,0.0,0.95,0.0
339,SHEM_18_15,Marcus,0,0,6.002758553726741,6.983587806738466,2,0,4.567814399444323,5.435114927138376,5,0,4.308415133367471,5.410848037142097,176,0.0,0.0,1.14,0.0,2.84,0.0
340,ATL_11_12,Katia,2,0,5.111312861849701,5.986781599203601,11,3,4.105394398408686,4.857089925843829,9,1,4.210688212843833,5.337278957826433,191,1.05,0.0,5.76,1.57,4.71,0.52
341,EPAC_10_4,Celia,0,0,6.704246416550659,7.8938304834244954,0,0,5.17237614319019,6.19081710682071,2,0,4.679425928647628,5.944917010142738,93,0.0,0.0,0.0,0.0,2.15,0.0
342,EPAC_16_16,Orlene,0,0,5.769861829062476,6.718421821505417,0,0,4.6055402822807,5.464292151155611,0,0,4.222262249346955,5.324557433074604,6,0.0,0.0,0.0,0.0,0.0,0.0
343,CPAC_13_1,Pewa,0,0,6.560617432012265,7.653018460681096,1,0,5.89152718908721,7.0897559141919855,3,0,5.786698870105933,7.449024770812736,34,0.0,0.0,2.94,0.0,8.82,0.0
344,WPAC_17_28,Damrey,3,2,2.7204727211007667,3.125937829208931,2,0,3.121597777637052,3.7287104269063285,2,0,3.4162380180660867,4.37565071198203,18,16.67,11.11,11.11,0.0,11.11,0.0
345,ATL_13_10,Ingrid,0,0,6.87935580446044,7.977968093128549,0,0,5.378360074221574,6.448297020609939,4,0,5.027979205368609,6.337648730840529,91,0.0,0.0,0.0,0.0,4.4,0.0
346,EPAC_11_1,Adrian,1,0,2.7204727211007667,3.125937829208931,7,6,2.0794415416798357,2.4260151319598084,4,0,2.5029317487182663,3.150601033994831,49,2.04,0.0,14.29,12.24,8.16,0.0
347,WPAC_17_17,Sanvu,1,1,0.6931471805599453,0.6931471805599453,1,1,0.6931471805599453,0.6931471805599453,1,0,1.0085089313107398,1.1436639673467945,9,11.11,11.11,11.11,11.11,11.11,0.0
348,EPAC_18_2,Aletta,0,0,7.033506484287697,8.132118772955806,3,2,5.293697652870561,6.270548475808229,3,0,5.414039181074125,6.847832814233044,78,0.0,0.0,3.85,2.56,3.85,0.0
349,SHEM_19_17,Haleh,0,0,5.27460083993072,6.190891571804875,0,0,4.68213122712422,5.578010961738247,2,0,4.027281878345746,5.101618081633324,53,0.0,0.0,0.0,0.0,3.77,0.0
350,WPAC_18_17,Seventeen,9,9,1.909542504884438,2.11227505893852,0,0,4.435682502568426,5.269950056043505,1,0,3.981055886161263,5.024065242778001,20,45.0,45.0,0.0,0.0,5.0,0.0
351,WPAC_18_17,Shanshan,9,9,1.909542504884438,2.11227505893852,0,0,4.435682502568426,5.269950056043505,1,0,3.981055886161263,5.024065242778001,20,45.0,45.0,0.0,0.0,5.0,0.0
352,IO_20_3,Gati,1,1,2.7204727211007667,3.125937829208931,0,0,3.866294200183729,4.608897816576154,0,0,5.03990269579356,6.65063385779739,3,33.33,33.33,0.0,0.0,0.0,0.0
353,ATL_16_7,Gaston,0,0,5.18095091077687,6.028248771164074,5,0,4.68213122712422,5.578010961738247,6,0,4.546571929922891,5.761809040101967,133,0.0,0.0,3.76,0.0,4.51,0.0
354,SHEM_19_11,Riley,0,0,5.415112259831527,6.28241278752558,0,0,5.0131546107689715,5.973810061765951,0,0,4.7828101993815455,6.0567552107295075,50,0.0,0.0,0.0,0.0,0.0,0.0
355,WPAC_13_11,Utor,0,0,5.288668773432203,6.061529822456199,1,0,4.495893881331377,5.327234149968959,3,0,4.079282674184633,5.07632253340701,126,0.0,0.0,0.79,0.0,2.38,0.0
356,SHEM_13_19,Sandra,1,0,4.1588830833596715,4.852030263919617,2,1,3.498569420058411,4.199924979933027,2,0,3.785346601578038,4.84402737450173,26,3.85,0.0,7.69,3.85,7.69,0.0
357,WPAC_17_27,Saola,1,1,4.1588830833596715,4.852030263919617,2,1,3.801637321843569,4.578759857164474,1,1,4.2931083005195125,5.564478054535632,28,3.57,3.57,7.14,3.57,3.57,3.57
358,ATL_14_8,Gonzalo,0,0,6.1680955388142955,7.068882084152486,0,0,5.225746673713201,6.129823864032977,1,0,4.814248811189286,5.957185174168389,143,0.0,0.0,0.0,0.0,0.7,0.0
359,WPAC_12_26,Bopha,0,0,5.967748020490667,6.884038752364822,1,0,5.0310462913563825,5.942234273915506,6,0,4.572814339148719,5.693148318869974,322,0.0,0.0,0.31,0.0,1.86,0.0
360,ATL_10_11,Igor,25,25,0.6931471805599453,0.6931471805599453,0,0,2.525728644308255,2.9838740102453327,2,0,2.310379702673492,2.894750694170795,54,46.3,46.3,0.0,0.0,3.7,0.0
361,WPAC_18_3,Jelawat,0,0,11.302806481353763,12.955114758181951,0,0,10.421218788453233,12.506663100146582,0,0,8.512224589788117,10.6594832925115,106,0.0,0.0,0.0,0.0,0.0,0.0
362,SHEM_18_11,Dumazile,1,1,0.6931471805599453,0.6931471805599453,1,1,1.4451858789480823,1.6331955535451166,0,0,2.573243926530288,3.325282624918425,4,25.0,25.0,25.0,25.0,0.0,0.0
363,WPAC_15_4,Maysak,0,0,5.9503031317079405,6.88857277030087,4,0,5.1298987149230735,6.065799803373869,6,0,4.882410963195104,6.139904973182658,209,0.0,0.0,1.91,0.0,2.87,0.0
364,ATL_19_5,Dorian,0,0,5.9503031317079405,6.88857277030087,3,0,4.927253685157204,5.812493516166533,7,0,4.63672430049887,5.811049317432309,275,0.0,0.0,1.09,0.0,2.55,0.0
365,SHEM_12_4,Benilde,0,0,6.336480417799242,7.227453341689108,0,0,5.247681750579456,6.039741802804362,0,0,5.117752299881921,6.332634140435088,29,0.0,0.0,0.0,0.0,0.0,0.0
366,WPAC_20_25,Vamco,4,3,2.7204727211007667,3.125937829208931,1,0,3.8766508031652673,4.672526708816598,1,0,3.73314138964063,4.800198353064273,26,15.38,11.54,3.85,0.0,3.85,0.0
367,IO_14_3,Hudhud,0,0,5.335101590604128,6.182399450991332,5,2,4.068340412331825,4.810772443247754,5,0,4.135261545777878,5.204224711445168,104,0.0,0.0,4.81,1.92,4.81,0.0
368,WPAC_16_25,Haima,0,0,6.041100745555974,6.9101385925795835,1,0,4.982235819574558,5.8254352963596725,2,0,4.672253307486427,5.80306727024419,139,0.0,0.0,0.72,0.0,1.44,0.0
369,WPAC_11_14,Nanmadol,1,0,4.763267353891182,5.551724714255452,7,1,4.179502370562409,4.949724891035983,6,0,4.2021527024704675,5.327587807554118,121,0.83,0.0,5.79,0.83,4.96,0.0
370,WPAC_15_9,Chan-Hom,0,0,8.723231274827508,10.1095256359474,0,0,7.438481564454465,8.850162088261067,2,0,6.35972666809767,7.963610356631002,161,0.0,0.0,0.0,0.0,1.24,0.0
371,IO_19_2,Vayu,0,0,3.0081547935525483,3.413619901660713,2,1,2.4849066497880004,2.831480240067973,1,0,2.6424720158986172,3.243199158156383,40,0.0,0.0,5.0,2.5,2.5,0.0
372,WPAC_13_22,Fitow,0,0,2.7204727211007667,3.125937829208931,0,0,2.8903717578961645,3.439677902230219,0,0,2.816846866545923,3.5283037469781187,9,0.0,0.0,0.0,0.0,0.0,0.0
373,WPAC_18_14,Wukong,0,0,6.565374063469362,7.538329137997017,0,0,5.797160274421672,7.047821978630344,0,0,4.767358197094275,6.011907038162331,22,0.0,0.0,0.0,0.0,0.0,0.0
374,WPAC_19_29,Kammuri,0,0,9.17701745135264,10.735162069399188,0,0,7.982143178759382,9.575319495340702,2,0,6.969592285522104,8.85996068454103,177,0.0,0.0,0.0,0.0,1.13,0.0
375,EPAC_11_13,Kenneth,0,0,8.014107139744421,9.295040985206485,0,0,7.162914159728359,8.505702832353435,1,0,6.578626703365826,8.29721651638834,81,0.0,0.0,0.0,0.0,1.23,0.0
376,WPAC_18_9,Prapiroon,0,0,4.1588830833596715,4.852030263919617,1,0,3.9120230054281464,4.716741961645196,1,0,3.5856742279415745,4.586370726649573,25,0.0,0.0,4.0,0.0,4.0,0.0
377,WPAC_10_16,Chaba,1,0,4.1588830833596715,4.852030263919617,2,1,3.465735902799726,4.158883083359671,2,0,3.432276985546104,4.363936110809966,51,1.96,0.0,3.92,1.96,3.92,0.0
378,ATL_10_19,Richard,0,0,8.612223755860303,10.057409634808383,0,0,7.11589845235201,8.54829947516004,0,0,5.959108148255652,7.524432436364614,58,0.0,0.0,0.0,0.0,0.0,0.0
379,WPAC_18_30,Kong-Rey,0,0,6.408223661834905,7.389052914846632,0,0,5.433605668822458,6.417540551833824,0,0,4.908207230966019,6.128300450816891,67,0.0,0.0,0.0,0.0,0.0,0.0
380,WPAC_15_27,In-Fa,0,0,8.284443246095801,9.61944431282814,0,0,6.887552571664618,8.207081236472249,0,0,6.05806223425288,7.614926331885261,205,0.0,0.0,0.0,0.0,0.0,0.0
381,ATL_12_17,Rafael,0,0,8.030084094267563,9.416378455387454,0,0,7.090076835776092,8.587942972553087,3,0,6.017617372534613,7.651402825849642,97,0.0,0.0,0.0,0.0,3.09,0.0
382,SHEM_16_7,Victor,2,2,0.6931471805599453,0.6931471805599453,0,0,2.0794415416798357,2.4260151319598084,0,0,1.7297107457115002,2.109363092175289,5,40.0,40.0,0.0,0.0,0.0,0.0
383,EPAC_18_7,Fabio,2,0,4.1588830833596715,4.852030263919617,0,0,4.553876891600541,5.519059319360689,1,0,4.362512295204299,5.6193167823011585,27,7.41,0.0,0.0,0.0,3.7,0.0
384,WPAC_18_19,Leepi,0,0,9.17701745135264,10.735162069399188,0,0,7.4990081518607425,9.027186599545956,0,0,6.38323716086982,8.070197284220535,69,0.0,0.0,0.0,0.0,0.0,0.0
385,WPAC_13_31,Haiyan,0,0,7.927677197792579,9.003533488194396,0,0,6.6951296612119044,7.74768541406788,0,0,6.443103256408255,7.903738455322402,212,0.0,0.0,0.0,0.0,0.0,0.0
386,SHEM_18_16,Nora,0,0,7.6077922750087605,8.726815560936998,0,0,6.246329717750907,7.394157571780486,0,0,5.980800599927678,7.508650568406749,34,0.0,0.0,0.0,0.0,0.0,0.0
387,SHEM_20_5,Calvinia,3,3,0.6931471805599453,0.6931471805599453,0,0,3.58351893845611,4.306111877930151,0,0,3.7024908782419512,4.820298412639781,7,42.86,42.86,0.0,0.0,0.0,0.0
388,WPAC_13_17,Usagi,0,0,7.067641160273857,8.126248114328266,0,0,5.717685379825192,6.744747246672965,0,0,5.193717981768103,6.467128291903159,117,0.0,0.0,0.0,0.0,0.0,0.0
389,WPAC_16_16,Meranti,0,0,6.985164011462914,8.023151678314589,0,0,5.821565510312585,6.829017020583716,1,0,5.17629638996604,6.388261440026825,171,0.0,0.0,0.0,0.0,0.58,0.0
390,CPAC_16_1,Pali,0,0,6.59167373200866,7.690286020676769,2,0,5.895357236852928,7.076563344370896,3,0,5.406423351185424,6.883211479348142,62,0.0,0.0,3.23,0.0,4.84,0.0
391,SHEM_20_4,Sarai,1,0,2.7204727211007667,3.125937829208931,1,0,2.525728644308255,2.9838740102453327,1,0,2.552487836187127,3.215075706734063,21,4.76,0.0,4.76,0.0,4.76,0.0
392,WPAC_15_25,Champi,7,4,4.1588830833596715,4.852030263919617,3,0,5.744604469176456,7.007468791330583,3,0,5.154959238404253,6.683606375484031,73,9.59,5.48,4.11,0.0,4.11,0.0
393,WPAC_15_17,Atsani,0,0,2.7204727211007667,3.125937829208931,0,0,2.6168894227052326,3.0978249832415545,0,0,2.2790290434207563,2.8270999448534435,20,0.0,0.0,0.0,0.0,0.0,0.0
394,EPAC_16_19,Ulika,0,0,3.6527404074980634,4.163566031264054,0,0,3.697178256928632,4.346819748993762,0,0,3.1929090787117724,3.9245054217895943,9,0.0,0.0,0.0,0.0,0.0,0.0
395,EPAC_13_4,Dalila,1,0,4.718498871295096,5.411646051855041,3,1,4.02535169073515,4.685116023138965,2,0,4.380874598664425,5.493871099218669,35,2.86,0.0,8.57,2.86,5.71,0.0
396,EPAC_20_18,Marie,0,0,5.19295685089021,6.088836585504238,0,0,4.068340412331825,4.810772443247754,1,0,3.7996152450074283,4.788208381877774,44,0.0,0.0,0.0,0.0,2.27,0.0
397,IO_20_2,Nisarga,1,0,1.7068099508303562,1.9095425048844386,0,0,2.0794415416798357,2.4260151319598084,0,0,1.9001981121633038,2.3205657804738173,14,7.14,0.0,0.0,0.0,0.0,0.0
