,storm_code,storm_name,mad1_bursts,mad2_bursts,mad1_threshold,mad2_threshold,iqr1_bursts,iqr2_bursts,iqr1_threshold,iqr2_threshold,logn1_bursts,logn2_bursts,logn1_threshold,logn2_threshold,total_bins,mad1_prop,mad2_prop,iqr1_prop,iqr2_prop,logn1_prop,logn2_prop
134,EPAC_15_15,Linda,0,0,4.382026634673883,5.075173815233828,4,1,3.5065578973199822,4.108544299482951,4,0,3.4711072941566323,4.364529521420977,81,0.0,0.0,4.94,1.23,4.94,0.0
135,IO_14_3,Hudhud,0,0,8.90668134500126,10.410758741777535,0,0,7.560497044907044,9.04826182802528,4,0,6.591004041967945,8.339268752251957,378,0.0,0.0,0.0,0.0,1.06,0.0
136,ATL_12_11,Kirk,4,1,4.1588830833596715,4.852030263919617,1,0,4.852030263919617,5.891751034759535,4,0,4.156420275914933,5.313294946232984,196,2.04,0.51,0.51,0.0,2.04,0.0
137,SHEM_17_4,Carlos,0,0,5.27460083993072,6.190891571804875,11,0,4.102643365036796,4.955017411156009,17,0,3.870549244453376,4.9229371941624915,311,0.0,0.0,3.54,0.0,5.47,0.0
138,SHEM_15_22,Joalane,0,0,6.340359303727753,7.438971592395863,1,0,5.417580787374854,6.4973229120515406,6,0,4.825478770193332,6.135867627949779,209,0.0,0.0,0.48,0.0,2.87,0.0
139,WPAC_13_19,Pabuk,6,0,4.1588830833596715,4.852030263919617,2,0,4.436751534363128,5.3726526228139235,7,0,3.909697204743147,4.986263700887753,160,3.75,0.0,1.25,0.0,4.38,0.0
140,SHEM_10_23,Robyn,0,0,2.7204727211007667,3.125937829208931,1,0,2.4141568686511503,2.8444092906739518,1,0,2.1582624677218876,2.6561519034459247,26,0.0,0.0,3.85,0.0,3.85,0.0
141,WPAC_11_22,Nalgae,8,4,2.7204727211007667,3.125937829208931,6,2,2.8903717578961645,3.439677902230219,8,2,2.795032678344271,3.5320929027622467,125,6.4,3.2,4.8,1.6,6.4,1.6
142,EPAC_12_4,Daniel,0,0,7.139110590839324,8.364221136739378,0,0,6.674718663951776,8.068745257772692,0,0,5.5185282200578865,7.033649484073349,58,0.0,0.0,0.0,0.0,0.0,0.0
143,SHEM_15_18,Nathan,49,13,5.27460083993072,6.190891571804875,22,0,5.823045895483019,7.105520574213788,44,0,5.368160017903499,6.939223899279448,778,6.3,1.67,2.83,0.0,5.66,0.0
144,EPAC_16_17,Paine,0,0,4.1588830833596715,4.852030263919617,1,0,3.1986731175506815,3.8250546017983655,2,0,2.982449243821889,3.757747766326407,25,0.0,0.0,4.0,0.0,8.0,0.0
145,EPAC_15_17,Marty,0,0,6.526439366267325,7.671571670570327,14,3,5.236215564818384,6.270616383855953,13,0,5.294358956776733,6.80362936876311,258,0.0,0.0,5.43,1.16,5.04,0.0
146,WPAC_13_6,Rumbia,0,0,9.234761275968044,10.612046384336594,0,0,8.068648928971127,9.59933362395008,0,0,6.936511605078906,8.642025426273507,286,0.0,0.0,0.0,0.0,0.0,0.0
147,SHEM_12_10,Jasmine,23,19,2.7204727211007667,3.125937829208931,7,1,3.58351893845611,4.306111877930151,9,0,3.440626657045762,4.394359793690756,171,13.45,11.11,4.09,0.58,5.26,0.0
148,ATL_16_9,Hermine,0,0,9.472450177878194,10.912169705671666,0,0,8.052057693567361,9.545211731539244,1,0,7.151304396308754,8.929041669585178,387,0.0,0.0,0.0,0.0,0.26,0.0
149,EPAC_13_3,Cosme,8,7,1.7068099508303562,1.9095425048844386,0,0,4.073933564961973,4.91913016106248,0,0,3.3172902685165715,4.246200169625555,22,36.36,31.82,0.0,0.0,0.0,0.0
150,WPAC_15_17,Atsani,0,0,5.18095091077687,6.028248771164074,8,0,4.179502370562409,4.949724891035983,12,0,3.984662855545271,5.028730400930542,397,0.0,0.0,2.02,0.0,3.02,0.0
151,ATL_12_3,Chris,9,6,2.7204727211007667,3.125937829208931,0,0,3.9120230054281464,4.716741961645196,2,0,3.5251807556998616,4.504842786267532,55,16.36,10.91,0.0,0.0,3.64,0.0
152,WPAC_15_11,Nangka,1,0,5.27460083993072,6.190891571804875,9,1,4.436751534363128,5.3726526228139235,20,2,3.9868690645194027,5.058411937452628,546,0.18,0.0,1.65,0.18,3.66,0.37
153,ATL_17_9,Harvey,0,0,10.013967541300143,11.554922526197664,0,0,8.120886021092838,9.601801382031994,0,0,7.343940769423233,9.184886864166131,498,0.0,0.0,0.0,0.0,0.0,0.0
154,SHEM_14_17,Gillian,0,0,9.12344481319519,10.589781881988618,0,0,7.607322009483969,9.084002839147193,0,0,6.68967584494672,8.41408807726836,451,0.0,0.0,0.0,0.0,0.0,0.0
155,ATL_10_12,Julia,21,15,2.7204727211007667,3.125937829208931,16,8,2.8903717578961645,3.439677902230219,15,4,3.1087387392287473,3.9583001651987963,230,9.13,6.52,6.96,3.48,6.52,1.74
156,WPAC_17_21,Doksuri,7,0,6.283829567464144,7.305480814996125,9,7,5.1298987149230735,6.065799803373869,7,3,5.443333416948608,6.928551905177076,177,3.95,0.0,5.08,3.95,3.95,1.69
157,EPAC_16_22,Otto,0,0,8.97861219224126,10.635705194577522,0,0,7.426140742444028,9.008022855888008,3,0,6.460015154503823,8.322148596831084,326,0.0,0.0,0.0,0.0,0.92,0.0
158,EPAC_15_5,Dolores,2,0,5.957574968540699,6.99902884336886,15,2,4.852030263919617,5.891751034759535,18,2,4.720647846045832,6.059371713688694,322,0.62,0.0,4.66,0.62,5.59,0.62
159,EPAC_15_2,Blanca,0,0,6.956962023036786,8.209724991532154,1,0,5.53338948872752,6.743450065769414,16,0,4.8570692685348265,6.215361016281475,363,0.0,0.0,0.28,0.0,4.41,0.0
160,WPAC_12_17,Sanba,11,2,4.1588830833596715,4.852030263919617,14,3,3.859342747599233,4.650891639359054,14,1,3.8775095002888116,4.959698188758872,214,5.14,0.93,6.54,1.4,6.54,0.47
161,IO_15_4,Chapala,0,0,5.27460083993072,6.190891571804875,8,1,4.179502370562409,4.949724891035983,8,0,3.9903878258788605,5.049197174668756,256,0.0,0.0,3.12,0.39,3.12,0.0
162,WPAC_12_10,Saola,14,5,4.1588830833596715,4.852030263919617,22,17,3.5065578973199822,4.108544299482951,12,1,4.3903669119744695,5.658611211449541,164,8.54,3.05,13.41,10.37,7.32,0.61
163,EPAC_16_13,Lester,10,6,4.1588830833596715,4.852030263919617,11,6,3.9120230054281464,4.716741961645196,8,2,4.267263373316139,5.5238424275691225,132,7.58,4.55,8.33,4.55,6.06,1.52
164,ATL_12_17,Rafael,0,0,6.956962023036786,8.209724991532154,1,0,5.769362120302183,6.937049578210702,9,0,4.946125477342309,6.3132914688732775,405,0.0,0.0,0.25,0.0,2.22,0.0
165,SHEM_12_16,Koji,4,4,0.6931471805599453,0.6931471805599453,4,4,0.6931471805599453,0.6931471805599453,1,1,1.131757287024978,1.3143403690097168,26,15.38,15.38,15.38,15.38,3.85,3.85
166,WPAC_10_13,Malakas,0,0,4.1588830833596715,4.852030263919617,0,0,3.9120230054281464,4.716741961645196,5,0,3.2440252493519663,4.068074085585924,117,0.0,0.0,0.0,0.0,4.27,0.0
167,EPAC_16_14,Madeline,0,0,3.6247575128615814,4.184373300797004,2,1,2.793208009442517,3.216856939636119,0,0,3.779100364690512,4.830262238550025,9,0.0,0.0,22.22,11.11,0.0,0.0
168,WPAC_10_3,Conson,0,0,6.87935580446044,7.977968093128549,10,0,5.724401761858937,6.808928612043698,27,0,5.369183098294055,6.7665442325458205,615,0.0,0.0,1.63,0.0,4.39,0.0
169,WPAC_12_2,Pakhar,0,0,7.5551570189199815,8.707836528858367,4,0,6.1116936391863,7.23725757087435,9,0,5.746338909602169,7.209726229439946,236,0.0,0.0,1.69,0.0,3.81,0.0
170,WPAC_13_29,Krosa,5,1,5.27460083993072,6.190891571804875,7,1,5.0238805208462765,6.106563855917859,7,1,5.038881391828619,6.516616910075182,151,3.31,0.66,4.64,0.66,4.64,0.66
171,WPAC_17_11,Nesat,10,4,4.564348191467836,5.2574953720277815,17,7,4.105394398408686,4.857089925843829,12,3,4.343501403687269,5.529944820061836,307,3.26,1.3,5.54,2.28,3.91,0.98
172,EPAC_15_3,Carlos,0,0,8.96511025418294,10.368950275208466,0,0,7.305355614749384,8.683754651129716,6,0,6.646561930193079,8.339897295238648,570,0.0,0.0,0.0,0.0,1.05,0.0
173,WPAC_13_26,Francisco,24,17,4.1588830833596715,4.852030263919617,17,10,4.819761003350831,5.851414459048552,15,3,5.170674646589667,6.736880646673465,226,10.62,7.52,7.52,4.42,6.64,1.33
174,WPAC_12_14,Kai-Tak,0,0,7.60176673077195,8.793905077450884,0,0,6.254213353014551,7.415407213159664,7,0,5.686053169951887,7.132963305180735,291,0.0,0.0,0.0,0.0,2.41,0.0
175,WPAC_11_12,Merbok,7,4,2.7204727211007667,3.125937829208931,4,2,2.8903717578961645,3.439677902230219,4,2,2.8598240557626715,3.599771919385125,133,5.26,3.01,3.01,1.5,3.01,1.5
176,EPAC_15_13,Jimena,3,0,4.1588830833596715,4.852030263919617,4,0,3.9120230054281464,4.716741961645196,10,1,3.5073398280532775,4.42327918062559,264,1.14,0.0,1.52,0.0,3.79,0.38
177,SHEM_14_8,Colin,7,3,3.4396779022302186,3.988984046564273,7,2,3.465735902799726,4.158883083359671,7,0,3.4840351929714983,4.4412177623528555,98,7.14,3.06,7.14,2.04,7.14,0.0
178,ATL_11_16,Ophelia,0,0,7.595027209319415,8.894310193449677,0,0,6.51471269087253,7.8687377914236345,10,0,5.635659001613014,7.15713305847417,673,0.0,0.0,0.0,0.0,1.49,0.0
179,EPAC_13_8,Henriette,0,0,3.43967790223022,3.9889840465642745,0,0,3.2769667020129054,3.922921582376145,0,0,3.263226953094017,4.1769650311648405,4,0.0,0.0,0.0,0.0,0.0,0.0
180,EPAC_12_7,Gilma,0,0,6.186208623900493,7.284820912568602,0,0,5.493061443340549,6.591673732008658,0,0,4.833717880748665,6.143677651710007,74,0.0,0.0,0.0,0.0,0.0,0.0
181,WPAC_13_12,Trami,6,0,5.585999438999817,6.534559431442759,6,1,5.10569849933394,6.107470052000397,6,0,4.812514871346549,6.133238480938699,168,3.57,0.0,3.57,0.6,3.57,0.0
182,WPAC_15_6,Noul,2,0,5.335101590604128,6.182399450991332,8,0,4.624972813284272,5.506562944438311,13,0,4.386191809355137,5.535957359692981,371,0.54,0.0,2.16,0.0,3.5,0.0
183,SHEM_11_17,Atu,3,0,5.18095091077687,6.028248771164074,13,5,4.213998806305884,4.992845435715328,13,3,4.168234937886449,5.27521899285988,404,0.74,0.0,3.22,1.24,3.22,0.74
184,ATL_10_6,Danielle,0,0,5.957574968540699,6.99902884336886,3,0,4.892852258439872,5.841412250882813,17,0,4.401898975357995,5.579871591202386,463,0.0,0.0,0.65,0.0,3.67,0.0
185,EPAC_15_12,Ignacio,11,5,2.7204727211007667,3.125937829208931,5,2,3.1986731175506815,3.8250546017983655,5,1,3.053301204923774,3.8657436846922764,149,7.38,3.36,3.36,1.34,3.36,0.67
186,WPAC_16_30,Nock-Ten,12,9,2.7204727211007667,3.125937829208931,14,11,2.525728644308255,2.9838740102453327,12,4,2.92303043739546,3.72198788383961,184,6.52,4.89,7.61,5.98,6.52,2.17
187,IO_16_5,Vardah,12,9,2.7204727211007667,3.125937829208931,10,2,2.8903717578961645,3.439677902230219,10,0,2.9845417199778774,3.7694175308549216,129,9.3,6.98,7.75,1.55,7.75,0.0
188,WPAC_14_22,Hagupit,21,3,4.1588830833596715,4.852030263919617,19,2,4.276666119016055,5.1725458536300835,23,2,4.0655646802000875,5.218555198032456,484,4.34,0.62,3.93,0.41,4.75,0.41
189,SHEM_13_15,Gino,2,0,2.7204727211007667,3.125937829208931,8,5,2.0794415416798357,2.4260151319598084,3,0,2.6179088166554934,3.300105282501673,50,4.0,0.0,16.0,10.0,6.0,0.0
190,WPAC_13_31,Haiyan,5,0,5.456922396724675,6.373213128598831,22,7,4.446565155811452,5.2835533725972885,21,1,4.495989971237057,5.737013423191364,468,1.07,0.0,4.7,1.5,4.49,0.21
191,WPAC_13_24,Nari,7,0,4.1588830833596715,4.852030263919617,9,0,4.102643365036796,4.955017411156009,14,0,3.8992925153808446,4.9822329167639925,219,3.2,0.0,4.11,0.0,6.39,0.0
192,SHEM_11_10,Bianca,0,0,9.654173418560543,11.189858262440348,0,0,7.892569593379999,9.417772124417985,0,0,7.237292363579476,9.116326072423137,168,0.0,0.0,0.0,0.0,0.0,0.0
193,EPAC_11_10,Jova,0,0,6.59167373200866,7.690286020676769,0,0,5.635979371304838,6.770321141964021,14,0,5.029519545536372,6.357396226268227,317,0.0,0.0,0.0,0.0,4.42,0.0
194,SHEM_10_14,Pat,8,8,0.6931471805599453,0.6931471805599453,5,3,1.5040773967762737,1.706809950830356,1,0,1.9273711363966246,2.3977379238326755,23,34.78,34.78,21.74,13.04,4.35,0.0
195,SHEM_11_7,Zelia,0,0,5.335101590604128,6.182399450991332,0,0,5.083472618048523,6.079687700393626,6,0,4.585122416379387,5.803647364396048,216,0.0,0.0,0.0,0.0,2.78,0.0
196,ATL_14_7,Fay,0,0,5.27460083993072,6.190891571804875,2,0,4.973279507552487,6.043312589300623,8,0,4.448071188865842,5.700474304482931,130,0.0,0.0,1.54,0.0,6.15,0.0
197,ATL_14_6,Edouard,13,0,4.564348191467836,5.2574953720277815,13,0,4.567814399444323,5.435114927138376,18,0,4.382998749369074,5.551214177669202,409,3.18,0.0,3.18,0.0,4.4,0.0
198,WPAC_13_25,Wipha,0,0,4.763267353891182,5.551724714255452,10,1,3.697178256928632,4.346819748993762,10,0,3.7552948707557627,4.736915313477372,198,0.0,0.0,5.05,0.51,5.05,0.0
199,IO_15_5,Megh,0,0,5.668930072165434,6.582993628864898,1,0,4.652708785048464,5.469312391030607,3,0,4.3799025184933305,5.4869509081341175,78,0.0,0.0,1.28,0.0,3.85,0.0
200,EPAC_13_2,Barbara,0,0,6.669257792803794,7.7370984228051505,2,0,5.545177444479563,6.58489821531948,1,0,5.827468517398691,7.410668646408988,41,0.0,0.0,4.88,0.0,2.44,0.0
201,SHEM_12_8,Funso,32,27,2.7204727211007667,3.125937829208931,27,15,3.1986731175506815,3.8250546017983655,16,1,3.762912447816402,4.883777920027449,223,14.35,12.11,12.11,6.73,7.17,0.45
202,SHEM_16_8,Corentin,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,1,0,2.938446346614973,3.660162097343179,37,0.0,0.0,0.0,0.0,2.7,0.0
203,EPAC_16_7,Frank,0,0,8.973319672121235,10.54826114881186,0,0,7.361989207616709,8.927833437353858,0,0,6.085015767082641,7.763569573857875,224,0.0,0.0,0.0,0.0,0.0,0.0
204,SHEM_17_19,Ella,1,0,5.7304047319156055,6.737856242186737,7,1,4.584967478670572,5.557922553198229,10,1,4.392751181673072,5.623654789794409,180,0.56,0.0,3.89,0.56,5.56,0.56
205,ATL_11_14,Maria,0,0,9.935976310778491,11.625456930886127,0,0,8.06848127630479,9.739028005101016,8,0,6.941357449108333,8.807250095053433,717,0.0,0.0,0.0,0.0,1.12,0.0
206,EPAC_11_13,Kenneth,4,0,5.27460083993072,6.190891571804875,5,0,5.087596335232384,6.186208623900493,6,0,5.063921542196028,6.533383489246763,113,3.54,0.0,4.42,0.0,5.31,0.0
207,SHEM_15_24,Quang,0,0,4.382026634673883,5.075173815233828,0,0,3.9120230054281464,4.716741961645196,3,0,3.4351090448612465,4.312966530039189,77,0.0,0.0,0.0,0.0,3.9,0.0
208,SHEM_16_9,Stan,4,4,0.6931471805599453,0.6931471805599453,4,4,0.6931471805599453,0.6931471805599453,2,0,2.4202366294104634,3.1249978817619795,18,22.22,22.22,22.22,22.22,11.11,0.0
209,WPAC_15_1,Mekkhala,9,5,2.7204727211007667,3.125937829208931,7,1,2.8903717578961645,3.439677902230219,4,0,3.217189162407278,4.119244158998471,59,15.25,8.47,11.86,1.69,6.78,0.0
210,EPAC_15_22,Sandra,0,0,7.118476310297791,8.322449114623726,1,0,6.51471269087253,7.8687377914236345,3,0,5.642556295785479,7.186023639452355,181,0.0,0.0,0.55,0.0,1.66,0.0
211,EPAC_15_19,Olaf,4,0,5.27460083993072,6.190891571804875,3,0,5.298317366548036,6.449609913045059,9,0,4.840684622349642,6.227142257134545,203,1.97,0.0,1.48,0.0,4.43,0.0
212,EPAC_13_13,Manuel,0,0,11.188247070771231,12.87464602434146,0,0,9.731368663935605,11.697002127634086,0,0,8.266909523653034,10.408953751994304,207,0.0,0.0,0.0,0.0,0.0,0.0
213,ATL_17_7,Franklin,0,0,8.317766166719343,9.704060527839234,0,0,7.522400231387124,9.056426698953931,6,0,6.440001737448536,8.163636275326775,277,0.0,0.0,0.0,0.0,2.17,0.0
214,WPAC_15_16,Goni,2,0,5.27460083993072,6.190891571804875,2,0,5.298317366548036,6.449609913045059,23,0,4.6072880257308295,5.900209649839553,481,0.42,0.0,0.42,0.0,4.78,0.0
215,WPAC_12_24,Son-Tinh,2,0,6.002758553726741,6.983587806738466,16,1,5.083472618048523,6.079687700393626,16,0,5.011165304424324,6.369049789794445,269,0.74,0.0,5.95,0.37,5.95,0.0
216,EPAC_15_10,Hilda,8,8,0.6931471805599453,0.6931471805599453,7,7,1.0986122886681096,1.1999785656951507,2,1,2.34843220941378,3.017615944079477,31,25.81,25.81,22.58,22.58,6.45,3.23
217,SHEM_14_15,Guito,0,0,4.5060209303295435,5.258059628717681,1,0,3.7406839454234464,4.40120185961228,1,0,3.499852399628076,4.39727032647314,36,0.0,0.0,2.78,0.0,2.78,0.0
218,SHEM_17_18,Donna,0,0,6.828193538958447,7.959595650449548,5,0,5.545177444479563,6.58489821531948,14,0,5.048682561103807,6.360603860330874,635,0.0,0.0,0.79,0.0,2.2,0.0
219,SHEM_12_7,Ethel,11,11,0.6931471805599453,0.6931471805599453,3,2,2.1910133173369406,2.5654798515311894,2,0,2.520343028149161,3.196024546333123,24,45.83,45.83,12.5,8.33,8.33,0.0
220,ATL_14_8,Gonzalo,0,0,8.030084094267563,9.416378455387454,0,0,6.558670504310081,7.923685058220573,7,0,5.59797565009196,7.083944742998048,509,0.0,0.0,0.0,0.0,1.38,0.0
221,IO_10_5,Jal,0,0,4.382026634673883,5.075173815233828,0,0,3.9120230054281464,4.716741961645196,7,0,3.417496512333302,4.305997538017291,105,0.0,0.0,0.0,0.0,6.67,0.0
222,WPAC_17_27,Saola,6,6,2.7204727211007667,3.125937829208931,6,2,2.8903717578961645,3.439677902230219,6,1,2.9460413970357555,3.747943930589689,95,6.32,6.32,6.32,2.11,6.32,1.05
223,WPAC_12_3,Sanvu,0,0,4.1588830833596715,4.852030263919617,2,0,3.1986731175506815,3.8250546017983655,4,0,2.959178168009582,3.710556313907995,101,0.0,0.0,1.98,0.0,3.96,0.0
224,WPAC_16_25,Haima,1,0,5.27460083993072,6.190891571804875,7,1,4.276666119016055,5.1725458536300835,13,2,3.882317778831781,4.932063402764705,315,0.32,0.0,2.22,0.32,4.13,0.63
225,SHEM_13_21,Imelda,4,0,5.335101590604128,6.182399450991332,5,0,5.2574953720277815,6.2972161428677005,12,1,4.743228293244757,6.005658683299011,332,1.2,0.0,1.51,0.0,3.61,0.3
226,WPAC_13_23,Danas,0,0,4.564348191467836,5.2574953720277815,2,0,4.0312864262549635,4.764454960651678,2,0,3.7885824220561792,4.742968152843764,160,0.0,0.0,1.25,0.0,1.25,0.0
227,IO_10_1,Laila,11,9,4.382026634673883,5.075173815233828,13,11,3.7013019741124937,4.45334067250063,12,7,4.108789690665256,5.27384618410569,219,5.02,4.11,5.94,5.02,5.48,3.2
228,IO_14_4,Nilofar,2,0,4.1588830833596715,4.852030263919617,7,0,3.9120230054281464,4.716741961645196,9,0,3.685222680795346,4.666842475518501,135,1.48,0.0,5.19,0.0,6.67,0.0
229,EPAC_14_9,Iselle,17,17,0.6931471805599453,0.6931471805599453,3,1,2.7080502011022096,3.2117759562377755,3,0,2.8294891653650676,3.6043949062295937,35,48.57,48.57,8.57,2.86,8.57,0.0
230,ATL_11_9,Irene,0,0,6.386995137571283,7.34250658259872,0,0,5.665734407018671,6.679808530664813,10,0,5.157566353751087,6.419012756902174,764,0.0,0.0,0.0,0.0,1.31,0.0
231,WPAC_13_11,Utor,5,0,6.59167373200866,7.690286020676769,13,0,6.253828811575474,7.542632942302315,25,0,5.917703569449354,7.58238658670864,527,0.95,0.0,2.47,0.0,4.74,0.0
232,EPAC_16_16,Orlene,0,0,5.27460083993072,6.190891571804875,2,0,3.9596780953303092,4.7763108240229,4,0,3.553273023938339,4.478000203542068,104,0.0,0.0,1.92,0.0,3.85,0.0
233,SHEM_10_19,Tomas,16,12,2.7204727211007667,3.125937829208931,11,5,3.465735902799726,4.158883083359671,5,1,4.163952604818226,5.4108802979883865,77,20.78,15.58,14.29,6.49,6.49,1.3
234,WPAC_17_7,Noru,0,0,6.186208623900493,7.284820912568602,20,0,4.790265669664771,5.713179014913936,31,0,4.602444653034336,5.867969779258583,698,0.0,0.0,2.87,0.0,4.44,0.0
235,ATL_14_4,Cristobal,0,0,6.444298919512291,7.455899831190771,6,0,5.62164724338791,6.6804854639549145,14,0,5.241662889190854,6.59983683588311,424,0.0,0.0,1.42,0.0,3.3,0.0
236,ATL_11_18,Rina,0,0,7.72831507054468,8.952090502166795,1,0,6.441265469036199,7.649222358186723,3,0,5.844320615843446,7.338207660520908,279,0.0,0.0,0.36,0.0,1.08,0.0
237,ATL_12_13,Michael,6,1,4.1588830833596715,4.852030263919617,6,0,4.102643365036796,4.955017411156009,9,2,3.697345478607006,4.698505031660321,275,2.18,0.36,2.18,0.0,3.27,0.73
238,EPAC_13_4,Dalila,0,0,8.030084094267563,9.416378455387454,0,0,6.75885341212067,8.155933563455575,5,0,6.103295056795605,7.80347637416221,154,0.0,0.0,0.0,0.0,3.25,0.0
239,WPAC_17_20,Talim,1,0,5.335101590604128,6.182399450991332,11,0,4.68213122712422,5.578010961738247,21,0,4.44464245606773,5.614713190032758,572,0.17,0.0,1.92,0.0,3.67,0.0
240,WPAC_16_18,Malakas,0,0,5.9503031317079405,6.88857277030087,5,0,5.083472618048523,6.079687700393626,16,0,4.6913593577510255,5.899805602625072,513,0.0,0.0,0.97,0.0,3.12,0.0
241,WPAC_12_4,Mawar,0,0,5.967748020490667,6.884038752364822,1,0,5.1298987149230735,6.065799803373869,8,0,4.678081600955184,5.839924718483051,265,0.0,0.0,0.38,0.0,3.02,0.0
242,EPAC_15_20,Patricia,0,0,9.56998165969493,10.986996661676315,0,0,8.156713685162885,9.68437743307268,2,0,7.3560328524551855,9.189082026066904,248,0.0,0.0,0.0,0.0,0.81,0.0
243,SHEM_10_15,Rene,5,4,2.7204727211007667,3.125937829208931,6,5,2.525728644308255,2.9838740102453327,5,2,2.945867102297588,3.7446241193219043,80,6.25,5.0,7.5,6.25,6.25,2.5
244,WPAC_17_15,Hato,0,0,8.540909718033554,9.927204079153444,0,0,7.041088546420756,8.426894148831696,2,0,6.394099131632227,8.077591135860628,207,0.0,0.0,0.0,0.0,0.97,0.0
245,WPAC_13_28,Lekima,0,0,5.27460083993072,6.190891571804875,15,1,4.0312864262549635,4.764454960651678,15,0,4.035123331226498,5.107982957585158,285,0.0,0.0,5.26,0.35,5.26,0.0
246,SHEM_16_18,Zena,2,1,4.949724891035983,5.719947411509557,2,2,4.701485786185753,5.548263771980454,2,1,4.845470606538084,6.158432733214183,64,3.12,1.56,3.12,3.12,3.12,1.56
247,EPAC_15_9,Guillermo,4,3,2.7204727211007667,3.125937829208931,2,0,3.1986731175506815,3.8250546017983655,3,0,2.8924196231538803,3.646860471216903,69,5.8,4.35,2.9,0.0,4.35,0.0
248,WPAC_12_18,Jelawat,0,0,6.002758553726741,6.983587806738466,14,0,5.17237614319019,6.19081710682071,27,0,4.778732949043068,6.036955529965697,783,0.0,0.0,1.79,0.0,3.45,0.0
249,WPAC_17_17,Sanvu,0,0,5.27460083993072,6.190891571804875,0,0,4.653960350157524,5.644163642556919,6,0,3.7546516731215274,4.742549626564715,183,0.0,0.0,0.0,0.0,3.28,0.0
250,SHEM_16_7,Victor,6,2,4.1588830833596715,4.852030263919617,8,4,3.7013019741124937,4.45334067250063,8,2,3.7054396693156795,4.726442543161023,122,4.92,1.64,6.56,3.28,6.56,1.64
251,ATL_15_6,Fred,11,9,2.7204727211007667,3.125937829208931,0,0,4.186170407368379,5.059426214070488,2,0,3.8288527788247566,4.89938391619836,56,19.64,16.07,0.0,0.0,3.57,0.0
252,SHEM_11_19,Bune,1,0,5.27460083993072,6.190891571804875,8,1,4.356708826689592,5.2725992382220035,8,1,4.40488309697939,5.653515246039456,127,0.79,0.0,6.3,0.79,6.3,0.79
253,EPAC_17_9,Hilary,0,0,7.995073561031488,9.316829401013807,0,0,7.059692766789212,8.478042368206541,3,0,6.2317494337140555,7.901106064242455,302,0.0,0.0,0.0,0.0,0.99,0.0
254,SHEM_16_20,Amos,0,0,6.186208623900493,7.284820912568602,1,0,5.17237614319019,6.19081710682071,5,0,4.68995722233549,5.953570540026126,177,0.0,0.0,0.56,0.0,2.82,0.0
255,WPAC_15_24,Koppu,0,0,5.111312861849701,5.986781599203601,7,1,4.0312864262549635,4.764454960651678,12,1,3.807272192844854,4.800665344523453,331,0.0,0.0,2.11,0.3,3.63,0.3
256,ATL_17_11,Irma,0,0,8.038764197411322,9.388690914360337,0,0,6.807435286347494,8.216660906239104,20,0,5.8581616311597,7.422120196815836,1114,0.0,0.0,0.0,0.0,1.8,0.0
257,EPAC_12_16,Paul,0,0,5.111312861849701,5.986781599203601,4,2,3.972567287934932,4.716397607008398,5,1,3.8976705591079877,4.9404304010155435,144,0.0,0.0,2.78,1.39,3.47,0.69
258,EPAC_16_8,Georgette,9,7,1.7068099508303562,1.9095425048844386,3,1,2.799210979499187,3.3257269292339977,1,1,3.062042648734321,3.9371815548275766,34,26.47,20.59,8.82,2.94,2.94,2.94
259,ATL_17_13,Katia,0,0,9.419414344509903,11.153041268190378,0,0,7.821577062951254,9.50231825652204,4,0,6.845091461930542,8.824693935439166,216,0.0,0.0,0.0,0.0,1.85,0.0
260,SHEM_11_11,Yasi,0,0,8.030084094267563,9.416378455387454,0,0,8.179947322285217,9.950281080689493,8,0,6.574886180191045,8.423539099341568,347,0.0,0.0,0.0,0.0,2.31,0.0
261,IO_11_6,Thane,9,9,0.6931471805599453,0.6931471805599453,2,0,1.5040773967762737,1.706809950830356,2,0,1.4511377222518962,1.7367162486877628,25,36.0,36.0,8.0,0.0,8.0,0.0
262,EPAC_14_11,Karina,7,4,4.1588830833596715,4.852030263919617,12,7,3.524627420627918,4.232497480644911,6,1,4.239918093532275,5.50978832440446,96,7.29,4.17,12.5,7.29,6.25,1.04
263,WPAC_16_15,Namtheun,0,0,6.002758553726741,6.983587806738466,2,0,5.083472618048523,6.079687700393626,7,0,4.592124810765301,5.812730592502179,172,0.0,0.0,1.16,0.0,4.07,0.0
264,WPAC_16_16,Meranti,8,0,6.002758553726741,6.983587806738466,16,0,5.565796731682298,6.682592842435845,23,0,5.180596740974786,6.590911955554795,464,1.72,0.0,3.45,0.0,4.96,0.0
265,SHEM_10_12,Oli,10,7,2.7204727211007667,3.125937829208931,7,2,3.121597777637052,3.7287104269063285,7,1,3.2279695538875366,4.120752277173947,102,9.8,6.86,6.86,1.96,6.86,0.98
266,SHEM_15_19,Olwyn,0,0,7.726984298013161,9.03750371006945,0,0,6.039846381324136,7.275154904488143,0,0,5.01527761648411,6.3280121884673,102,0.0,0.0,0.0,0.0,0.0,0.0
267,SHEM_15_21,Ikola,17,4,4.564348191467836,5.2574953720277815,0,0,6.996186118356926,8.47057957577913,0,0,5.583843880712001,7.184344137131525,96,17.71,4.17,0.0,0.0,0.0,0.0
