storm_code,storm_name,shear_quad,mad1_bursts,mad2_bursts,mad1_threshold,mad2_threshold,iqr1_bursts,iqr2_bursts,iqr1_threshold,iqr2_threshold,logn1_bursts,logn2_bursts,logn1_threshold,logn2_threshold,total_bins,mad1_prop,mad2_prop,iqr1_prop,iqr2_prop,logn1_prop,logn2_prop
SHEM_11_16,Dianne,UL,3,2,2.7204727211007667,3.125937829208931,2,0,3.1986731175506815,3.8250546017983655,2,0,3.0420025954968457,3.83348684218247,31,9.68,6.45,6.45,0.0,6.45,0.0
SHEM_11_16,Dianne,UR,1,0,2.7204727211007667,3.125937829208931,0,0,3.1986731175506815,3.8250546017983655,1,0,3.0420025954968457,3.83348684218247,12,8.33,0.0,0.0,0.0,8.33,0.0
EPAC_16_17,Paine,DL,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,0,0,2.982449243821889,3.757747766326407,2,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_17,Paine,DR,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,1,0,2.982449243821889,3.757747766326407,14,0.0,0.0,0.0,0.0,7.14,0.0
EPAC_16_17,Paine,UL,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,0,0,2.982449243821889,3.757747766326407,1,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_17,Paine,UR,0,0,4.1588830833596715,4.852030263919617,1,0,3.1986731175506815,3.8250546017983655,1,0,2.982449243821889,3.757747766326407,8,0.0,0.0,12.5,0.0,12.5,0.0
IO_14_3,Hudhud,DL,0,0,8.90668134500126,10.410758741777535,0,0,7.560497044907044,9.04826182802528,1,0,6.591004041967945,8.339268752251957,88,0.0,0.0,0.0,0.0,1.14,0.0
IO_14_3,Hudhud,DR,0,0,8.90668134500126,10.410758741777535,0,0,7.560497044907044,9.04826182802528,0,0,6.591004041967945,8.339268752251957,145,0.0,0.0,0.0,0.0,0.0,0.0
IO_14_3,Hudhud,UL,0,0,8.90668134500126,10.410758741777535,0,0,7.560497044907044,9.04826182802528,3,0,6.591004041967945,8.339268752251957,67,0.0,0.0,0.0,0.0,4.48,0.0
IO_14_3,Hudhud,UR,0,0,8.90668134500126,10.410758741777535,0,0,7.560497044907044,9.04826182802528,0,0,6.591004041967945,8.339268752251957,78,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_10,Linfa,DL,0,0,6.2972161428677005,7.336936913707618,0,0,5.769362120302183,6.937049578210702,1,0,5.244125644900025,6.676458703576388,111,0.0,0.0,0.0,0.0,0.9,0.0
WPAC_15_10,Linfa,DR,0,0,6.2972161428677005,7.336936913707618,4,0,5.769362120302183,6.937049578210702,11,0,5.244125644900025,6.676458703576388,124,0.0,0.0,3.23,0.0,8.87,0.0
WPAC_15_10,Linfa,UL,0,0,6.2972161428677005,7.336936913707618,0,0,5.769362120302183,6.937049578210702,0,0,5.244125644900025,6.676458703576388,24,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_10,Linfa,UR,0,0,6.2972161428677005,7.336936913707618,0,0,5.769362120302183,6.937049578210702,0,0,5.244125644900025,6.676458703576388,101,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_14_18,Lusi,DL,27,24,2.7204727211007667,3.125937829208931,18,8,4.276666119016055,5.1725458536300835,12,0,4.753543666917545,6.23095041292115,83,32.53,28.92,21.69,9.64,14.46,0.0
SHEM_14_18,Lusi,DR,1,1,2.7204727211007667,3.125937829208931,0,0,4.276666119016055,5.1725458536300835,0,0,4.753543666917545,6.23095041292115,31,3.23,3.23,0.0,0.0,0.0,0.0
SHEM_14_18,Lusi,UL,5,4,2.7204727211007667,3.125937829208931,0,0,4.276666119016055,5.1725458536300835,0,0,4.753543666917545,6.23095041292115,24,20.83,16.67,0.0,0.0,0.0,0.0
SHEM_14_18,Lusi,UR,0,0,2.7204727211007667,3.125937829208931,0,0,4.276666119016055,5.1725458536300835,0,0,4.753543666917545,6.23095041292115,19,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_3,Chris,DL,8,6,2.7204727211007667,3.125937829208931,0,0,3.9120230054281464,4.716741961645196,2,0,3.5251807556998616,4.504842786267532,32,25.0,18.75,0.0,0.0,6.25,0.0
ATL_12_3,Chris,DR,1,0,2.7204727211007667,3.125937829208931,0,0,3.9120230054281464,4.716741961645196,0,0,3.5251807556998616,4.504842786267532,13,7.69,0.0,0.0,0.0,0.0,0.0
ATL_12_3,Chris,UL,0,0,2.7204727211007667,3.125937829208931,0,0,3.9120230054281464,4.716741961645196,0,0,3.5251807556998616,4.504842786267532,9,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_3,Chris,UR,0,0,2.7204727211007667,3.125937829208931,0,0,3.9120230054281464,4.716741961645196,0,0,3.5251807556998616,4.504842786267532,1,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_6,Noul,DL,2,0,5.335101590604128,6.182399450991332,2,0,4.624972813284272,5.506562944438311,3,0,4.386191809355137,5.535957359692981,68,2.94,0.0,2.94,0.0,4.41,0.0
WPAC_15_6,Noul,DR,0,0,5.335101590604128,6.182399450991332,3,0,4.624972813284272,5.506562944438311,4,0,4.386191809355137,5.535957359692981,138,0.0,0.0,2.17,0.0,2.9,0.0
WPAC_15_6,Noul,UL,0,0,5.335101590604128,6.182399450991332,0,0,4.624972813284272,5.506562944438311,0,0,4.386191809355137,5.535957359692981,20,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_6,Noul,UR,0,0,5.335101590604128,6.182399450991332,3,0,4.624972813284272,5.506562944438311,6,0,4.386191809355137,5.535957359692981,145,0.0,0.0,2.07,0.0,4.14,0.0
ATL_12_13,Michael,DL,0,0,4.1588830833596715,4.852030263919617,0,0,4.102643365036796,4.955017411156009,1,0,3.697345478607006,4.698505031660321,83,0.0,0.0,0.0,0.0,1.2,0.0
ATL_12_13,Michael,DR,6,1,4.1588830833596715,4.852030263919617,6,0,4.102643365036796,4.955017411156009,8,2,3.697345478607006,4.698505031660321,110,5.45,0.91,5.45,0.0,7.27,1.82
ATL_12_13,Michael,UL,0,0,4.1588830833596715,4.852030263919617,0,0,4.102643365036796,4.955017411156009,0,0,3.697345478607006,4.698505031660321,35,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_13,Michael,UR,0,0,4.1588830833596715,4.852030263919617,0,0,4.102643365036796,4.955017411156009,0,0,3.697345478607006,4.698505031660321,47,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_22,Prapiroon,DL,0,0,4.1588830833596715,4.852030263919617,0,0,4.102643365036796,4.955017411156009,3,0,3.477416711958052,4.377839686879505,131,0.0,0.0,0.0,0.0,2.29,0.0
WPAC_12_22,Prapiroon,DR,1,0,4.1588830833596715,4.852030263919617,1,0,4.102643365036796,4.955017411156009,4,1,3.477416711958052,4.377839686879505,104,0.96,0.0,0.96,0.0,3.85,0.96
WPAC_12_22,Prapiroon,UL,0,0,4.1588830833596715,4.852030263919617,0,0,4.102643365036796,4.955017411156009,1,0,3.477416711958052,4.377839686879505,50,0.0,0.0,0.0,0.0,2.0,0.0
WPAC_12_22,Prapiroon,UR,0,0,4.1588830833596715,4.852030263919617,0,0,4.102643365036796,4.955017411156009,1,0,3.477416711958052,4.377839686879505,69,0.0,0.0,0.0,0.0,1.45,0.0
WPAC_13_26,Francisco,DL,2,0,4.1588830833596715,4.852030263919617,0,0,4.819761003350831,5.851414459048552,0,0,5.170674646589667,6.736880646673465,25,8.0,0.0,0.0,0.0,0.0,0.0
WPAC_13_26,Francisco,DR,17,15,4.1588830833596715,4.852030263919617,15,10,4.819761003350831,5.851414459048552,13,3,5.170674646589667,6.736880646673465,98,17.35,15.31,15.31,10.2,13.27,3.06
WPAC_13_26,Francisco,UL,0,0,4.1588830833596715,4.852030263919617,0,0,4.819761003350831,5.851414459048552,0,0,5.170674646589667,6.736880646673465,25,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_13_26,Francisco,UR,5,2,4.1588830833596715,4.852030263919617,2,0,4.819761003350831,5.851414459048552,2,0,5.170674646589667,6.736880646673465,78,6.41,2.56,2.56,0.0,2.56,0.0
EPAC_15_19,Olaf,DL,0,0,5.27460083993072,6.190891571804875,0,0,5.298317366548036,6.449609913045059,0,0,4.840684622349642,6.227142257134545,15,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_15_19,Olaf,DR,0,0,5.27460083993072,6.190891571804875,0,0,5.298317366548036,6.449609913045059,0,0,4.840684622349642,6.227142257134545,48,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_15_19,Olaf,UL,0,0,5.27460083993072,6.190891571804875,0,0,5.298317366548036,6.449609913045059,0,0,4.840684622349642,6.227142257134545,28,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_15_19,Olaf,UR,4,0,5.27460083993072,6.190891571804875,3,0,5.298317366548036,6.449609913045059,9,0,4.840684622349642,6.227142257134545,112,3.57,0.0,2.68,0.0,8.04,0.0
ATL_11_16,Ophelia,DL,0,0,7.595027209319415,8.894310193449677,0,0,6.51471269087253,7.8687377914236345,1,0,5.635659001613014,7.15713305847417,170,0.0,0.0,0.0,0.0,0.59,0.0
ATL_11_16,Ophelia,DR,0,0,7.595027209319415,8.894310193449677,0,0,6.51471269087253,7.8687377914236345,4,0,5.635659001613014,7.15713305847417,334,0.0,0.0,0.0,0.0,1.2,0.0
ATL_11_16,Ophelia,UL,0,0,7.595027209319415,8.894310193449677,0,0,6.51471269087253,7.8687377914236345,0,0,5.635659001613014,7.15713305847417,42,0.0,0.0,0.0,0.0,0.0,0.0
ATL_11_16,Ophelia,UR,0,0,7.595027209319415,8.894310193449677,0,0,6.51471269087253,7.8687377914236345,5,0,5.635659001613014,7.15713305847417,127,0.0,0.0,0.0,0.0,3.94,0.0
WPAC_12_18,Jelawat,DL,0,0,6.002758553726741,6.983587806738466,12,0,5.17237614319019,6.19081710682071,16,0,4.778732949043068,6.036955529965697,248,0.0,0.0,4.84,0.0,6.45,0.0
WPAC_12_18,Jelawat,DR,0,0,6.002758553726741,6.983587806738466,0,0,5.17237614319019,6.19081710682071,6,0,4.778732949043068,6.036955529965697,253,0.0,0.0,0.0,0.0,2.37,0.0
WPAC_12_18,Jelawat,UL,0,0,6.002758553726741,6.983587806738466,0,0,5.17237614319019,6.19081710682071,1,0,4.778732949043068,6.036955529965697,162,0.0,0.0,0.0,0.0,0.62,0.0
WPAC_12_18,Jelawat,UR,0,0,6.002758553726741,6.983587806738466,2,0,5.17237614319019,6.19081710682071,4,0,4.778732949043068,6.036955529965697,120,0.0,0.0,1.67,0.0,3.33,0.0
WPAC_12_3,Sanvu,DL,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,0,0,2.959178168009582,3.710556313907995,24,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_3,Sanvu,DR,0,0,4.1588830833596715,4.852030263919617,2,0,3.1986731175506815,3.8250546017983655,3,0,2.959178168009582,3.710556313907995,54,0.0,0.0,3.7,0.0,5.56,0.0
WPAC_12_3,Sanvu,UL,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,0,0,2.959178168009582,3.710556313907995,1,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_3,Sanvu,UR,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,1,0,2.959178168009582,3.710556313907995,22,0.0,0.0,0.0,0.0,4.55,0.0
ATL_15_11,Joaquin,DL,0,0,8.439638486096394,9.800615039231994,0,0,6.91592184164853,8.242542823952139,6,0,5.982828922571522,7.494057910413105,226,0.0,0.0,0.0,0.0,2.65,0.0
ATL_15_11,Joaquin,DR,0,0,8.439638486096394,9.800615039231994,0,0,6.91592184164853,8.242542823952139,1,0,5.982828922571522,7.494057910413105,278,0.0,0.0,0.0,0.0,0.36,0.0
ATL_15_11,Joaquin,UL,0,0,8.439638486096394,9.800615039231994,0,0,6.91592184164853,8.242542823952139,0,0,5.982828922571522,7.494057910413105,47,0.0,0.0,0.0,0.0,0.0,0.0
ATL_15_11,Joaquin,UR,0,0,8.439638486096394,9.800615039231994,0,0,6.91592184164853,8.242542823952139,0,0,5.982828922571522,7.494057910413105,124,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_10_4,Celia,DL,0,0,8.020352658970918,9.241567269731359,0,0,6.768780526691549,8.114402068084463,0,0,5.892860093979759,7.3890345726182085,92,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_10_4,Celia,DR,0,0,8.020352658970918,9.241567269731359,0,0,6.768780526691549,8.114402068084463,4,0,5.892860093979759,7.3890345726182085,80,0.0,0.0,0.0,0.0,5.0,0.0
EPAC_10_4,Celia,UL,0,0,8.020352658970918,9.241567269731359,0,0,6.768780526691549,8.114402068084463,0,0,5.892860093979759,7.3890345726182085,16,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_10_4,Celia,UR,0,0,8.020352658970918,9.241567269731359,0,0,6.768780526691549,8.114402068084463,0,0,5.892860093979759,7.3890345726182085,41,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_9,Isaac,DL,0,0,7.682038586309043,8.981321570439304,0,0,6.356107660695891,7.598560985589891,0,0,5.735172299769214,7.2724313330461445,197,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_9,Isaac,DR,0,0,7.682038586309043,8.981321570439304,0,0,6.356107660695891,7.598560985589891,8,0,5.735172299769214,7.2724313330461445,291,0.0,0.0,0.0,0.0,2.75,0.0
ATL_12_9,Isaac,UL,0,0,7.682038586309043,8.981321570439304,0,0,6.356107660695891,7.598560985589891,0,0,5.735172299769214,7.2724313330461445,153,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_9,Isaac,UR,0,0,7.682038586309043,8.981321570439304,7,0,6.356107660695891,7.598560985589891,14,0,5.735172299769214,7.2724313330461445,263,0.0,0.0,2.66,0.0,5.32,0.0
WPAC_16_21,Chaba,DL,0,0,5.27460083993072,6.190891571804875,0,0,4.584967478670572,5.557922553198229,0,0,4.141313292329459,5.274790662714725,40,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_16_21,Chaba,DR,0,0,5.27460083993072,6.190891571804875,4,0,4.584967478670572,5.557922553198229,7,0,4.141313292329459,5.274790662714725,69,0.0,0.0,5.8,0.0,10.14,0.0
WPAC_16_21,Chaba,UL,0,0,5.27460083993072,6.190891571804875,0,0,4.584967478670572,5.557922553198229,0,0,4.141313292329459,5.274790662714725,24,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_16_21,Chaba,UR,0,0,5.27460083993072,6.190891571804875,0,0,4.584967478670572,5.557922553198229,1,0,4.141313292329459,5.274790662714725,40,0.0,0.0,0.0,0.0,2.5,0.0
EPAC_11_9,Hilary,DL,0,0,10.132293635166185,11.881493489975446,0,0,8.451437930350771,10.161937934829938,0,0,7.4574082581523635,9.4984102558744,82,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_11_9,Hilary,DR,0,0,10.132293635166185,11.881493489975446,0,0,8.451437930350771,10.161937934829938,4,0,7.4574082581523635,9.4984102558744,197,0.0,0.0,0.0,0.0,2.03,0.0
EPAC_11_9,Hilary,UL,0,0,10.132293635166185,11.881493489975446,0,0,8.451437930350771,10.161937934829938,0,0,7.4574082581523635,9.4984102558744,87,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_11_9,Hilary,UR,0,0,10.132293635166185,11.881493489975446,0,0,8.451437930350771,10.161937934829938,5,0,7.4574082581523635,9.4984102558744,164,0.0,0.0,0.0,0.0,3.05,0.0
WPAC_10_13,Malakas,DL,0,0,4.1588830833596715,4.852030263919617,0,0,3.9120230054281464,4.716741961645196,1,0,3.2440252493519663,4.068074085585924,11,0.0,0.0,0.0,0.0,9.09,0.0
WPAC_10_13,Malakas,DR,0,0,4.1588830833596715,4.852030263919617,0,0,3.9120230054281464,4.716741961645196,4,0,3.2440252493519663,4.068074085585924,88,0.0,0.0,0.0,0.0,4.55,0.0
WPAC_10_13,Malakas,UL,0,0,4.1588830833596715,4.852030263919617,0,0,3.9120230054281464,4.716741961645196,0,0,3.2440252493519663,4.068074085585924,2,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_10_13,Malakas,UR,0,0,4.1588830833596715,4.852030263919617,0,0,3.9120230054281464,4.716741961645196,0,0,3.2440252493519663,4.068074085585924,16,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_17_24,Khanun,DL,4,1,3.9605845720425776,4.548371236944697,9,3,3.453877639491069,4.042693977196809,7,1,3.6759622234044187,4.630970130228915,55,7.27,1.82,16.36,5.45,12.73,1.82
WPAC_17_24,Khanun,DR,0,0,3.9605845720425776,4.548371236944697,0,0,3.453877639491069,4.042693977196809,0,0,3.6759622234044187,4.630970130228915,27,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_17_24,Khanun,UL,0,0,3.9605845720425776,4.548371236944697,0,0,3.453877639491069,4.042693977196809,0,0,3.6759622234044187,4.630970130228915,29,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_17_24,Khanun,UR,0,0,3.9605845720425776,4.548371236944697,0,0,3.453877639491069,4.042693977196809,0,0,3.6759622234044187,4.630970130228915,27,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_4,Maysak,DL,8,4,2.7204727211007667,3.125937829208931,4,1,3.1986731175506815,3.8250546017983655,5,1,2.9711122776501053,3.746285766108824,92,8.7,4.35,4.35,1.09,5.43,1.09
WPAC_15_4,Maysak,DR,3,2,2.7204727211007667,3.125937829208931,1,0,3.1986731175506815,3.8250546017983655,2,0,2.9711122776501053,3.746285766108824,79,3.8,2.53,1.27,0.0,2.53,0.0
WPAC_15_4,Maysak,UL,4,0,2.7204727211007667,3.125937829208931,0,0,3.1986731175506815,3.8250546017983655,1,0,2.9711122776501053,3.746285766108824,50,8.0,0.0,0.0,0.0,2.0,0.0
WPAC_15_4,Maysak,UR,9,3,2.7204727211007667,3.125937829208931,2,2,3.1986731175506815,3.8250546017983655,5,2,2.9711122776501053,3.746285766108824,60,15.0,5.0,3.33,3.33,8.33,3.33
EPAC_11_11,Irwin,DL,0,0,6.140062214790969,7.171908807146817,0,0,5.083472618048523,6.079687700393626,0,0,4.877956742897915,6.199108738124282,41,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_11_11,Irwin,DR,0,0,6.140062214790969,7.171908807146817,1,0,5.083472618048523,6.079687700393626,1,0,4.877956742897915,6.199108738124282,17,0.0,0.0,5.88,0.0,5.88,0.0
EPAC_11_11,Irwin,UL,0,0,6.140062214790969,7.171908807146817,0,0,5.083472618048523,6.079687700393626,0,0,4.877956742897915,6.199108738124282,5,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_11_11,Irwin,UR,0,0,6.140062214790969,7.171908807146817,1,0,5.083472618048523,6.079687700393626,2,0,4.877956742897915,6.199108738124282,29,0.0,0.0,3.45,0.0,6.9,0.0
EPAC_13_8,Henriette,DR,0,0,3.43967790223022,3.9889840465642745,0,0,3.2769667020129054,3.922921582376145,0,0,3.263226953094017,4.1769650311648405,3,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_13_8,Henriette,UL,0,0,3.43967790223022,3.9889840465642745,0,0,3.2769667020129054,3.922921582376145,0,0,3.263226953094017,4.1769650311648405,1,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_15_5,Dolores,DL,0,0,5.957574968540699,6.99902884336886,1,0,4.852030263919617,5.891751034759535,2,0,4.720647846045832,6.059371713688694,98,0.0,0.0,1.02,0.0,2.04,0.0
EPAC_15_5,Dolores,DR,2,0,5.957574968540699,6.99902884336886,3,2,4.852030263919617,5.891751034759535,5,2,4.720647846045832,6.059371713688694,102,1.96,0.0,2.94,1.96,4.9,1.96
EPAC_15_5,Dolores,UL,0,0,5.957574968540699,6.99902884336886,11,0,4.852030263919617,5.891751034759535,11,0,4.720647846045832,6.059371713688694,86,0.0,0.0,12.79,0.0,12.79,0.0
EPAC_15_5,Dolores,UR,0,0,5.957574968540699,6.99902884336886,0,0,4.852030263919617,5.891751034759535,0,0,4.720647846045832,6.059371713688694,36,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_13_13,Felleng,DL,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,2,0,3.010297989857418,3.780721776871025,118,0.0,0.0,0.0,0.0,1.69,0.0
SHEM_13_13,Felleng,DR,0,0,4.1588830833596715,4.852030263919617,3,0,3.1986731175506815,3.8250546017983655,4,0,3.010297989857418,3.780721776871025,92,0.0,0.0,3.26,0.0,4.35,0.0
SHEM_13_13,Felleng,UL,0,0,4.1588830833596715,4.852030263919617,4,1,3.1986731175506815,3.8250546017983655,4,1,3.010297989857418,3.780721776871025,49,0.0,0.0,8.16,2.04,8.16,2.04
SHEM_13_13,Felleng,UR,0,0,4.1588830833596715,4.852030263919617,0,0,3.1986731175506815,3.8250546017983655,0,0,3.010297989857418,3.780721776871025,8,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_20,Krovanh,DL,0,0,6.002758553726741,6.983587806738466,0,0,5.493061443340549,6.591673732008658,1,0,4.83574345438787,6.105220143551718,34,0.0,0.0,0.0,0.0,2.94,0.0
WPAC_15_20,Krovanh,DR,0,0,6.002758553726741,6.983587806738466,0,0,5.493061443340549,6.591673732008658,0,0,4.83574345438787,6.105220143551718,44,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_20,Krovanh,UL,0,0,6.002758553726741,6.983587806738466,0,0,5.493061443340549,6.591673732008658,2,0,4.83574345438787,6.105220143551718,24,0.0,0.0,0.0,0.0,8.33,0.0
WPAC_15_20,Krovanh,UR,0,0,6.002758553726741,6.983587806738466,0,0,5.493061443340549,6.591673732008658,0,0,4.83574345438787,6.105220143551718,50,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_16,Bolaven,DL,1,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.251196719040367,4.1327301796966065,37,2.7,0.0,0.0,0.0,0.0,0.0
WPAC_12_16,Bolaven,DR,20,10,2.7204727211007667,3.125937829208931,5,0,3.465735902799726,4.158883083359671,7,0,3.251196719040367,4.1327301796966065,89,22.47,11.24,5.62,0.0,7.87,0.0
WPAC_12_16,Bolaven,UL,0,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.251196719040367,4.1327301796966065,2,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_16,Bolaven,UR,0,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.251196719040367,4.1327301796966065,32,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_4,Celia,DL,0,0,5.27460083993072,6.190891571804875,0,0,3.9120230054281464,4.716741961645196,0,0,3.5915700035922855,4.548298763901051,12,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_4,Celia,DR,0,0,5.27460083993072,6.190891571804875,0,0,3.9120230054281464,4.716741961645196,0,0,3.5915700035922855,4.548298763901051,1,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_4,Celia,UL,0,0,5.27460083993072,6.190891571804875,0,0,3.9120230054281464,4.716741961645196,0,0,3.5915700035922855,4.548298763901051,9,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_4,Celia,UR,0,0,5.27460083993072,6.190891571804875,0,0,3.9120230054281464,4.716741961645196,0,0,3.5915700035922855,4.548298763901051,7,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_16_7,Victor,DL,0,0,4.1588830833596715,4.852030263919617,1,0,3.7013019741124937,4.45334067250063,1,0,3.7054396693156795,4.726442543161023,66,0.0,0.0,1.52,0.0,1.52,0.0
SHEM_16_7,Victor,DR,0,0,4.1588830833596715,4.852030263919617,0,0,3.7013019741124937,4.45334067250063,0,0,3.7054396693156795,4.726442543161023,3,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_16_7,Victor,UL,6,2,4.1588830833596715,4.852030263919617,7,4,3.7013019741124937,4.45334067250063,7,2,3.7054396693156795,4.726442543161023,49,12.24,4.08,14.29,8.16,14.29,4.08
SHEM_16_7,Victor,UR,0,0,4.1588830833596715,4.852030263919617,0,0,3.7013019741124937,4.45334067250063,0,0,3.7054396693156795,4.726442543161023,4,0.0,0.0,0.0,0.0,0.0,0.0
ATL_14_3,Bertha,DL,0,0,6.186208623900493,7.284820912568602,9,1,4.892852258439872,5.841412250882813,14,1,4.6177539881870775,5.881923500913299,137,0.0,0.0,6.57,0.73,10.22,0.73
ATL_14_3,Bertha,DR,0,0,6.186208623900493,7.284820912568602,0,0,4.892852258439872,5.841412250882813,4,0,4.6177539881870775,5.881923500913299,137,0.0,0.0,0.0,0.0,2.92,0.0
ATL_14_3,Bertha,UL,0,0,6.186208623900493,7.284820912568602,0,0,4.892852258439872,5.841412250882813,0,0,4.6177539881870775,5.881923500913299,91,0.0,0.0,0.0,0.0,0.0,0.0
ATL_14_3,Bertha,UR,0,0,6.186208623900493,7.284820912568602,0,0,4.892852258439872,5.841412250882813,0,0,4.6177539881870775,5.881923500913299,123,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_14_17,Gillian,DL,0,0,9.12344481319519,10.589781881988618,0,0,7.607322009483969,9.084002839147193,0,0,6.68967584494672,8.41408807726836,176,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_14_17,Gillian,DR,0,0,9.12344481319519,10.589781881988618,0,0,7.607322009483969,9.084002839147193,0,0,6.68967584494672,8.41408807726836,164,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_14_17,Gillian,UL,0,0,9.12344481319519,10.589781881988618,0,0,7.607322009483969,9.084002839147193,0,0,6.68967584494672,8.41408807726836,72,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_14_17,Gillian,UR,0,0,9.12344481319519,10.589781881988618,0,0,7.607322009483969,9.084002839147193,0,0,6.68967584494672,8.41408807726836,39,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_11_10,Nock-Ten,DL,0,0,6.002758553726741,6.983587806738466,0,0,5.339139361068291,6.399271129168337,1,0,4.665070600859249,5.896084745760085,107,0.0,0.0,0.0,0.0,0.93,0.0
WPAC_11_10,Nock-Ten,DR,0,0,6.002758553726741,6.983587806738466,1,0,5.339139361068291,6.399271129168337,5,0,4.665070600859249,5.896084745760085,141,0.0,0.0,0.71,0.0,3.55,0.0
WPAC_11_10,Nock-Ten,UL,0,0,6.002758553726741,6.983587806738466,0,0,5.339139361068291,6.399271129168337,0,0,4.665070600859249,5.896084745760085,41,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_11_10,Nock-Ten,UR,0,0,6.002758553726741,6.983587806738466,0,0,5.339139361068291,6.399271129168337,0,0,4.665070600859249,5.896084745760085,48,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_16_25,Haima,DL,0,0,5.27460083993072,6.190891571804875,0,0,4.276666119016055,5.1725458536300835,0,0,3.882317778831781,4.932063402764705,64,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_16_25,Haima,DR,1,0,5.27460083993072,6.190891571804875,7,1,4.276666119016055,5.1725458536300835,10,2,3.882317778831781,4.932063402764705,96,1.04,0.0,7.29,1.04,10.42,2.08
WPAC_16_25,Haima,UL,0,0,5.27460083993072,6.190891571804875,0,0,4.276666119016055,5.1725458536300835,3,0,3.882317778831781,4.932063402764705,82,0.0,0.0,0.0,0.0,3.66,0.0
WPAC_16_25,Haima,UR,0,0,5.27460083993072,6.190891571804875,0,0,4.276666119016055,5.1725458536300835,0,0,3.882317778831781,4.932063402764705,73,0.0,0.0,0.0,0.0,0.0,0.0
