time_bin,storm_code,lightning_count,year,month,day,hour,minute,lat,lon,pressure,knots,storm_name,category,basin,minute_right,24_hour_knots_diff,24_hour_pressure_diff,Current_Category,Intensification_Category_5,log_lightning_count,Intensification_Category_3,burst_iqr1,burst_iqr2,iqr1_threshold,iqr2_threshold,burst_mad1,burst_mad2,mad1_threshold,mad2_threshold,burst_logn1,burst_logn2,logn1_threshold,logn2_threshold,std_dev,threshold_calc_type,category_group
2010-05-19 08:00:00,IO_10_1,3,2010,5,19,8,0,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,1.3862943611198906,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 08:30:00,IO_10_1,1,2010,5,19,8,30,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,0.6931471805599453,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 09:00:00,IO_10_1,2,2010,5,19,9,0,14.0,81.4,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,1.0986122886681096,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 10:30:00,IO_10_1,3,2010,5,19,10,30,14.0,81.4,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,1.3862943611198906,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 11:00:00,IO_10_1,1,2010,5,19,11,0,14.0,81.4,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,0.6931471805599453,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 11:30:00,IO_10_1,1,2010,5,19,11,30,14.0,81.4,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,0.6931471805599453,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 13:00:00,IO_10_1,3,2010,5,19,13,0,14.0,81.4,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,1.3862943611198906,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 14:00:00,IO_10_1,6,2010,5,19,14,0,14.0,81.4,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,1.9459101490553132,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 15:30:00,IO_10_1,1,2010,5,19,15,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,0.6931471805599453,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 16:30:00,IO_10_1,2,2010,5,19,16,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,1.0986122886681096,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 18:30:00,IO_10_1,1,2010,5,19,18,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,0.6931471805599453,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 19:00:00,IO_10_1,7,2010,5,19,19,0,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,2.0794415416798357,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 19:30:00,IO_10_1,19,2010,5,19,19,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,2.995732273553991,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 20:00:00,IO_10_1,83,2010,5,19,20,0,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,4.430816798843313,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 20:30:00,IO_10_1,146,2010,5,19,20,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,4.990432586778736,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,True,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 21:00:00,IO_10_1,42,2010,5,19,21,0,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,3.7612001156935624,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 21:30:00,IO_10_1,37,2010,5,19,21,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,3.6375861597263857,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 22:00:00,IO_10_1,6,2010,5,19,22,0,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,1.9459101490553132,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 22:30:00,IO_10_1,10,2010,5,19,22,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,2.3978952727983707,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 23:00:00,IO_10_1,19,2010,5,19,23,0,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,2.995732273553991,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 23:30:00,IO_10_1,40,2010,5,19,23,30,14.5,81.2,978,60,Laila,1,IO,0,0.0,0.0,0,Neutral,3.713572066704308,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 00:00:00,IO_10_1,93,2010,5,20,0,0,15.0,80.8,978,60,Laila,1,IO,0,-10.0,7.0,0,Neutral,4.543294782270004,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 00:30:00,IO_10_1,30,2010,5,20,0,30,15.0,80.8,978,60,Laila,1,IO,0,-10.0,7.0,0,Neutral,3.4339872044851463,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 01:00:00,IO_10_1,14,2010,5,20,1,0,15.0,80.8,978,60,Laila,1,IO,0,-10.0,7.0,0,Neutral,2.70805020110221,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 01:30:00,IO_10_1,70,2010,5,20,1,30,15.0,80.8,978,60,Laila,1,IO,0,-10.0,7.0,0,Neutral,4.2626798770413155,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 02:00:00,IO_10_1,84,2010,5,20,2,0,15.0,80.8,978,60,Laila,1,IO,0,-10.0,7.0,0,Neutral,4.442651256490317,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 02:30:00,IO_10_1,151,2010,5,20,2,30,15.0,80.8,978,60,Laila,1,IO,0,-10.0,7.0,0,Neutral,5.0238805208462765,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,True,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-20 03:00:00,IO_10_1,97,2010,5,20,3,0,15.4,80.6,985,50,Laila,1,IO,0,-10.0,8.0,0,Neutral,4.584967478670572,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
