year,month,day,hour,lat,lon,pressure,knots,storm_code,storm_name,category,basin
2010,9,9,12,14.2,-24.5,1006,35,ATL_10_11,Igor,4,ATL
2010,9,9,18,14.9,-26.3,1004,35,ATL_10_11,Igor,4,ATL
2010,9,10,0,15.3,-27.4,1004,30,ATL_10_11,Igor,4,ATL
2010,9,10,6,15.9,-28.7,1004,30,ATL_10_11,Igor,4,ATL
2010,9,10,12,16.3,-30.4,1004,35,ATL_10_11,Igor,4,ATL
2010,9,10,18,16.6,-32.5,1002,40,ATL_10_11,Igor,4,ATL
2010,9,11,0,16.9,-34.8,999,50,ATL_10_11,Igor,4,ATL
2010,9,11,6,17.1,-37.0,995,60,ATL_10_11,Igor,4,ATL
2010,9,11,12,17.3,-38.7,995,60,ATL_10_11,Igor,4,ATL
2010,9,11,18,17.4,-40.4,995,60,ATL_10_11,Igor,4,ATL
2010,9,12,0,17.6,-41.9,992,65,ATL_10_11,Igor,4,ATL
2010,9,12,6,17.7,-43.8,992,65,ATL_10_11,Igor,4,ATL
2010,9,12,12,17.7,-44.9,975,85,ATL_10_11,Igor,4,ATL
2010,9,12,18,17.7,-46.1,950,115,ATL_10_11,Igor,4,ATL
2010,9,13,0,17.7,-47.3,935,130,ATL_10_11,Igor,4,ATL
2010,9,13,6,17.6,-48.3,935,130,ATL_10_11,Igor,4,ATL
2010,9,13,12,17.6,-49.2,933,130,ATL_10_11,Igor,4,ATL
2010,9,13,18,17.6,-50.2,933,130,ATL_10_11,Igor,4,ATL
2010,9,14,0,17.7,-50.8,937,125,ATL_10_11,Igor,4,ATL
2010,9,14,6,17.8,-51.4,945,115,ATL_10_11,Igor,4,ATL
2010,9,14,12,18.1,-52.0,945,115,ATL_10_11,Igor,4,ATL
2010,9,14,18,18.5,-52.7,933,125,ATL_10_11,Igor,4,ATL
2010,9,15,0,18.9,-53.5,925,135,ATL_10_11,Igor,4,ATL
2010,9,15,6,19.2,-54.1,925,125,ATL_10_11,Igor,4,ATL
2010,9,15,12,19.5,-54.7,942,115,ATL_10_11,Igor,4,ATL
2010,9,15,18,19.8,-55.3,942,115,ATL_10_11,Igor,4,ATL
2010,9,16,0,20.1,-56.1,936,120,ATL_10_11,Igor,4,ATL
2010,9,16,6,20.3,-56.5,929,125,ATL_10_11,Igor,4,ATL
2010,9,16,12,20.9,-57.0,934,120,ATL_10_11,Igor,4,ATL
2010,9,16,18,21.4,-57.8,940,115,ATL_10_11,Igor,4,ATL
2010,9,17,0,21.8,-58.4,935,115,ATL_10_11,Igor,4,ATL
2010,9,17,6,22.2,-59.1,935,110,ATL_10_11,Igor,4,ATL
2010,9,17,12,22.8,-59.9,945,100,ATL_10_11,Igor,4,ATL
2010,9,17,18,23.4,-60.7,947,95,ATL_10_11,Igor,4,ATL
2010,9,18,0,24.3,-61.5,947,95,ATL_10_11,Igor,4,ATL
2010,9,18,6,24.8,-62.5,939,95,ATL_10_11,Igor,4,ATL
2010,9,18,12,25.6,-63.2,939,95,ATL_10_11,Igor,4,ATL
2010,9,18,18,26.7,-64.0,945,85,ATL_10_11,Igor,4,ATL
2010,9,19,0,27.6,-64.6,945,85,ATL_10_11,Igor,4,ATL
2010,9,19,6,28.4,-65.2,949,75,ATL_10_11,Igor,4,ATL
2010,9,19,12,29.6,-65.6,949,75,ATL_10_11,Igor,4,ATL
2010,9,19,18,30.8,-65.9,954,70,ATL_10_11,Igor,4,ATL
2010,9,20,0,31.9,-65.7,953,65,ATL_10_11,Igor,4,ATL
2010,9,20,6,33.2,-65.2,957,65,ATL_10_11,Igor,4,ATL
2010,9,20,12,35.1,-64.2,960,65,ATL_10_11,Igor,4,ATL
2010,9,20,18,37.2,-62.6,965,65,ATL_10_11,Igor,4,ATL
2010,9,21,0,39.0,-60.4,968,65,ATL_10_11,Igor,4,ATL
2010,9,21,6,41.3,-56.8,968,65,ATL_10_11,Igor,4,ATL
2010,9,21,12,44.8,-54.4,960,65,ATL_10_11,Igor,4,ATL
2010,9,21,15,46.7,-53.3,950,65,ATL_10_11,Igor,4,ATL
2010,9,21,18,48.0,-52.2,950,70,ATL_10_11,Igor,4,ATL
2017,4,29,6,-10.5,160.4,1008,15,SHEM_17_18,Donna,4,SHEM
2017,4,29,12,-10.8,161.2,1010,15,SHEM_17_18,Donna,4,SHEM
2017,4,29,18,-11.0,162.0,1010,15,SHEM_17_18,Donna,4,SHEM
2017,4,30,0,-11.2,162.9,1010,15,SHEM_17_18,Donna,4,SHEM
2017,4,30,6,-11.3,163.7,1010,15,SHEM_17_18,Donna,4,SHEM
2017,4,30,12,-11.6,164.4,1010,15,SHEM_17_18,Donna,4,SHEM
2017,4,30,18,-11.8,165.4,1010,15,SHEM_17_18,Donna,4,SHEM
2017,5,1,0,-11.9,167.6,1010,15,SHEM_17_18,Donna,4,SHEM
2017,5,1,6,-12.1,169.2,1004,20,SHEM_17_18,Donna,4,SHEM
2017,5,1,12,-12.6,169.6,1004,25,SHEM_17_18,Donna,4,SHEM
2017,5,1,18,-12.7,170.2,1000,30,SHEM_17_18,Donna,4,SHEM
2017,5,2,0,-12.8,170.7,1001,30,SHEM_17_18,Donna,4,SHEM
2017,5,2,6,-12.9,170.7,1000,30,SHEM_17_18,Donna,4,SHEM
2017,5,2,12,-13.0,171.2,1000,30,SHEM_17_18,Donna,4,SHEM
2017,5,2,18,-13.0,171.4,996,40,SHEM_17_18,Donna,4,SHEM
2017,5,3,0,-12.8,171.7,995,50,SHEM_17_18,Donna,4,SHEM
2017,5,3,6,-12.7,171.2,991,55,SHEM_17_18,Donna,4,SHEM
2017,5,3,12,-12.8,170.5,992,55,SHEM_17_18,Donna,4,SHEM
2017,5,3,18,-12.8,169.6,984,65,SHEM_17_18,Donna,4,SHEM
2017,5,4,0,-12.5,168.6,978,75,SHEM_17_18,Donna,4,SHEM
2017,5,4,6,-12.5,168.1,977,80,SHEM_17_18,Donna,4,SHEM
2017,5,4,12,-12.6,167.6,973,85,SHEM_17_18,Donna,4,SHEM
2017,5,4,18,-12.9,166.8,968,85,SHEM_17_18,Donna,4,SHEM
2017,5,5,0,-13.0,166.2,973,85,SHEM_17_18,Donna,4,SHEM
2017,5,5,6,-13.4,165.6,969,90,SHEM_17_18,Donna,4,SHEM
2017,5,5,12,-13.7,164.9,956,90,SHEM_17_18,Donna,4,SHEM
2017,5,5,15,-13.5,164.6,956,90,SHEM_17_18,Donna,4,SHEM
2017,5,5,18,-13.3,164.5,968,90,SHEM_17_18,Donna,4,SHEM
2017,5,6,0,-13.2,164.3,971,85,SHEM_17_18,Donna,4,SHEM
2017,5,6,6,-13.3,164.2,959,85,SHEM_17_18,Donna,4,SHEM
2017,5,6,12,-13.2,164.1,963,90,SHEM_17_18,Donna,4,SHEM
2017,5,6,18,-13.4,164.1,964,90,SHEM_17_18,Donna,4,SHEM
2017,5,7,0,-13.9,164.2,968,85,SHEM_17_18,Donna,4,SHEM
2017,5,7,6,-14.6,164.6,956,90,SHEM_17_18,Donna,4,SHEM
2017,5,7,12,-15.5,164.8,948,100,SHEM_17_18,Donna,4,SHEM
2017,5,7,18,-16.5,164.8,944,115,SHEM_17_18,Donna,4,SHEM
2017,5,8,0,-16.9,164.8,946,115,SHEM_17_18,Donna,4,SHEM
2017,5,8,6,-17.5,165.1,945,115,SHEM_17_18,Donna,4,SHEM
2017,5,8,12,-18.0,165.7,954,105,SHEM_17_18,Donna,4,SHEM
2017,5,8,18,-18.7,166.1,948,100,SHEM_17_18,Donna,4,SHEM
2017,5,9,0,-19.5,166.6,964,95,SHEM_17_18,Donna,4,SHEM
2017,5,9,6,-19.9,166.7,969,90,SHEM_17_18,Donna,4,SHEM
2017,5,9,12,-20.5,166.5,976,80,SHEM_17_18,Donna,4,SHEM
2017,5,9,18,-21.1,166.8,978,60,SHEM_17_18,Donna,4,SHEM
2017,5,10,0,-21.4,167.9,1001,40,SHEM_17_18,Donna,4,SHEM
2017,5,10,6,-22.9,168.0,1000,35,SHEM_17_18,Donna,4,SHEM
2017,5,10,12,-23.9,168.1,996,35,SHEM_17_18,Donna,4,SHEM
2017,5,10,18,-26.2,167.1,996,35,SHEM_17_18,Donna,4,SHEM
2015,7,27,12,6.5,-112.5,1008,15,EPAC_15_9,Guillermo,2,EPAC
2015,7,27,18,6.7,-113.7,1008,20,EPAC_15_9,Guillermo,2,EPAC
2015,7,28,0,6.8,-114.9,1008,20,EPAC_15_9,Guillermo,2,EPAC
2015,7,28,6,7.0,-116.1,1008,20,EPAC_15_9,Guillermo,2,EPAC
2015,7,28,12,7.1,-117.3,1008,20,EPAC_15_9,Guillermo,2,EPAC
2015,7,28,18,7.2,-118.5,1007,25,EPAC_15_9,Guillermo,2,EPAC
2015,7,29,0,7.3,-119.7,1007,25,EPAC_15_9,Guillermo,2,EPAC
2015,7,29,6,7.4,-121.0,1006,25,EPAC_15_9,Guillermo,2,EPAC
2015,7,29,12,7.6,-122.2,1006,25,EPAC_15_9,Guillermo,2,EPAC
2015,7,29,18,7.8,-123.4,1006,30,EPAC_15_9,Guillermo,2,EPAC
2015,7,30,0,8.0,-124.7,1005,30,EPAC_15_9,Guillermo,2,EPAC
2015,7,30,6,8.4,-125.7,1004,35,EPAC_15_9,Guillermo,2,EPAC
2015,7,30,12,8.9,-126.7,1002,40,EPAC_15_9,Guillermo,2,EPAC
2015,7,30,18,9.6,-127.7,1001,45,EPAC_15_9,Guillermo,2,EPAC
2015,7,31,0,10.4,-128.7,994,55,EPAC_15_9,Guillermo,2,EPAC
2015,7,31,6,11.2,-130.0,985,70,EPAC_15_9,Guillermo,2,EPAC
2015,7,31,12,12.1,-132.0,975,80,EPAC_15_9,Guillermo,2,EPAC
2015,7,31,18,12.5,-134.0,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,1,0,12.9,-135.5,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,1,6,13.3,-136.8,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,1,12,13.4,-138.4,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,1,18,13.6,-139.4,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,2,0,13.8,-140.5,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,2,6,14.1,-141.8,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,2,12,14.4,-142.9,970,90,EPAC_15_9,Guillermo,2,EPAC
2015,8,2,18,14.9,-143.7,978,80,EPAC_15_9,Guillermo,2,EPAC
2015,8,3,0,15.4,-144.5,981,75,EPAC_15_9,Guillermo,2,EPAC
2015,8,3,6,16.0,-145.0,990,70,EPAC_15_9,Guillermo,2,EPAC
2015,8,3,12,16.6,-145.7,992,60,EPAC_15_9,Guillermo,2,EPAC
2015,8,3,18,17.2,-146.4,991,55,EPAC_15_9,Guillermo,2,EPAC
2015,8,4,0,17.8,-147.0,991,55,EPAC_15_9,Guillermo,2,EPAC
2015,8,4,6,18.5,-147.4,991,60,EPAC_15_9,Guillermo,2,EPAC
2015,8,4,12,19.3,-148.1,989,60,EPAC_15_9,Guillermo,2,EPAC
2015,8,4,18,19.9,-148.6,990,60,EPAC_15_9,Guillermo,2,EPAC
2015,8,5,0,19.9,-149.3,998,60,EPAC_15_9,Guillermo,2,EPAC
2015,8,5,6,20.2,-150.0,999,55,EPAC_15_9,Guillermo,2,EPAC
2015,8,5,12,20.4,-150.7,999,50,EPAC_15_9,Guillermo,2,EPAC
2015,8,5,18,21.1,-151.2,1001,50,EPAC_15_9,Guillermo,2,EPAC
2015,8,6,0,21.4,-151.8,1003,45,EPAC_15_9,Guillermo,2,EPAC
2015,8,6,6,21.7,-152.7,1004,40,EPAC_15_9,Guillermo,2,EPAC
2015,8,6,12,21.7,-153.8,1006,35,EPAC_15_9,Guillermo,2,EPAC
2015,8,6,18,21.6,-154.8,1006,35,EPAC_15_9,Guillermo,2,EPAC
2015,8,7,0,21.6,-155.3,1008,30,EPAC_15_9,Guillermo,2,EPAC
2015,8,7,6,22.1,-156.5,1008,30,EPAC_15_9,Guillermo,2,EPAC
2015,8,7,12,22.5,-158.1,1009,30,EPAC_15_9,Guillermo,2,EPAC
2015,8,7,18,23.0,-159.5,1011,25,EPAC_15_9,Guillermo,2,EPAC
2015,8,8,0,23.3,-160.9,1011,25,EPAC_15_9,Guillermo,2,EPAC
2020,8,14,6,10.1,-81.8,1007,20,EPAC_20_12,Genevieve,4,EPAC
2020,8,14,12,10.1,-83.3,1007,20,EPAC_20_12,Genevieve,4,EPAC
2020,8,14,18,10.1,-84.5,1007,20,EPAC_20_12,Genevieve,4,EPAC
2020,8,15,0,9.9,-86.9,1007,20,EPAC_20_12,Genevieve,4,EPAC
2020,8,15,6,9.8,-88.9,1008,20,EPAC_20_12,Genevieve,4,EPAC
2020,8,15,12,9.7,-90.2,1008,25,EPAC_20_12,Genevieve,4,EPAC
2020,8,15,18,9.9,-91.5,1008,30,EPAC_20_12,Genevieve,4,EPAC
2020,8,16,0,10.4,-93.1,1007,30,EPAC_20_12,Genevieve,4,EPAC
2020,8,16,6,10.8,-94.8,1006,30,EPAC_20_12,Genevieve,4,EPAC
2020,8,16,12,11.3,-96.5,1005,30,EPAC_20_12,Genevieve,4,EPAC
2020,8,16,18,11.8,-98.0,1004,35,EPAC_20_12,Genevieve,4,EPAC
2020,8,17,0,12.3,-99.5,1001,45,EPAC_20_12,Genevieve,4,EPAC
2020,8,17,6,12.9,-101.0,998,55,EPAC_20_12,Genevieve,4,EPAC
2020,8,17,12,13.9,-102.3,992,65,EPAC_20_12,Genevieve,4,EPAC
2020,8,17,18,14.9,-103.8,984,75,EPAC_20_12,Genevieve,4,EPAC
2020,8,18,0,16.0,-105.3,976,85,EPAC_20_12,Genevieve,4,EPAC
2020,8,18,6,17.0,-106.6,970,90,EPAC_20_12,Genevieve,4,EPAC
2020,8,18,12,17.7,-107.6,950,115,EPAC_20_12,Genevieve,4,EPAC
2020,8,18,18,18.3,-108.3,953,110,EPAC_20_12,Genevieve,4,EPAC
2020,8,19,0,19.1,-108.8,953,110,EPAC_20_12,Genevieve,4,EPAC
2020,8,19,6,19.9,-109.2,959,95,EPAC_20_12,Genevieve,4,EPAC
2020,8,19,12,20.6,-109.6,959,90,EPAC_20_12,Genevieve,4,EPAC
2020,8,19,18,21.1,-109.9,972,85,EPAC_20_12,Genevieve,4,EPAC
2020,8,20,0,21.7,-110.0,979,75,EPAC_20_12,Genevieve,4,EPAC
2020,8,20,6,22.3,-110.5,976,70,EPAC_20_12,Genevieve,4,EPAC
2020,8,20,12,22.9,-111.2,984,65,EPAC_20_12,Genevieve,4,EPAC
2020,8,20,18,23.4,-112.0,988,60,EPAC_20_12,Genevieve,4,EPAC
2020,8,21,0,23.7,-112.9,992,55,EPAC_20_12,Genevieve,4,EPAC
2020,8,21,6,24.1,-113.8,999,45,EPAC_20_12,Genevieve,4,EPAC
2020,8,21,12,24.6,-114.5,1001,40,EPAC_20_12,Genevieve,4,EPAC
2020,8,21,18,25.4,-115.2,1003,35,EPAC_20_12,Genevieve,4,EPAC
2014,7,1,0,7.4,152.7,1010,15,WPAC_14_8,Neoguri,4,WPAC
2014,7,1,6,7.8,152.1,1007,15,WPAC_14_8,Neoguri,4,WPAC
2014,7,1,12,8.1,151.3,1010,15,WPAC_14_8,Neoguri,4,WPAC
2014,7,1,18,8.3,150.4,1007,20,WPAC_14_8,Neoguri,4,WPAC
2014,7,2,0,8.4,149.6,1005,20,WPAC_14_8,Neoguri,4,WPAC
2014,7,2,6,8.5,149.0,1004,20,WPAC_14_8,Neoguri,4,WPAC
2014,7,2,12,8.6,148.3,1004,20,WPAC_14_8,Neoguri,4,WPAC
2014,7,2,18,9.0,147.1,1003,20,WPAC_14_8,Neoguri,4,WPAC
2014,7,3,0,9.4,146.0,1003,25,WPAC_14_8,Neoguri,4,WPAC
2014,7,3,6,10.0,144.9,1000,30,WPAC_14_8,Neoguri,4,WPAC
2014,7,3,12,10.8,143.9,1000,30,WPAC_14_8,Neoguri,4,WPAC
2014,7,3,18,11.6,143.1,993,40,WPAC_14_8,Neoguri,4,WPAC
2014,7,4,0,12.3,142.4,989,45,WPAC_14_8,Neoguri,4,WPAC
2014,7,4,6,13.0,141.6,982,55,WPAC_14_8,Neoguri,4,WPAC
2014,7,4,12,13.7,140.4,978,60,WPAC_14_8,Neoguri,4,WPAC
2014,7,4,18,14.6,139.1,974,65,WPAC_14_8,Neoguri,4,WPAC
2014,7,5,0,15.3,138.2,956,90,WPAC_14_8,Neoguri,4,WPAC
2014,7,5,6,16.0,137.0,937,115,WPAC_14_8,Neoguri,4,WPAC
2014,7,5,12,16.7,135.8,937,115,WPAC_14_8,Neoguri,4,WPAC
2014,7,5,18,17.4,134.5,933,120,WPAC_14_8,Neoguri,4,WPAC
2014,7,6,0,18.0,132.9,933,120,WPAC_14_8,Neoguri,4,WPAC
2014,7,6,6,18.5,131.4,933,120,WPAC_14_8,Neoguri,4,WPAC
2014,7,6,12,18.9,130.3,933,120,WPAC_14_8,Neoguri,4,WPAC
2014,7,6,18,19.7,129.1,926,130,WPAC_14_8,Neoguri,4,WPAC
2014,7,7,0,20.4,128.2,922,135,WPAC_14_8,Neoguri,4,WPAC
2014,7,7,6,21.6,127.3,922,135,WPAC_14_8,Neoguri,4,WPAC
2014,7,7,12,22.5,126.8,926,130,WPAC_14_8,Neoguri,4,WPAC
2014,7,7,18,23.7,126.2,941,110,WPAC_14_8,Neoguri,4,WPAC
2014,7,8,0,25.0,126.0,941,110,WPAC_14_8,Neoguri,4,WPAC
2014,7,8,6,26.5,125.8,941,110,WPAC_14_8,Neoguri,4,WPAC
2014,7,8,12,27.8,125.7,944,105,WPAC_14_8,Neoguri,4,WPAC
2014,7,8,18,28.9,125.8,952,95,WPAC_14_8,Neoguri,4,WPAC
2014,7,9,0,30.3,126.3,959,85,WPAC_14_8,Neoguri,4,WPAC
2014,7,9,6,31.4,126.8,970,70,WPAC_14_8,Neoguri,4,WPAC
2014,7,9,12,31.8,127.8,978,60,WPAC_14_8,Neoguri,4,WPAC
2014,7,9,18,32.2,129.1,982,55,WPAC_14_8,Neoguri,4,WPAC
2014,7,10,0,32.4,130.9,989,45,WPAC_14_8,Neoguri,4,WPAC
2014,7,10,6,33.1,134.2,989,45,WPAC_14_8,Neoguri,4,WPAC
2014,7,10,12,33.6,136.4,990,40,WPAC_14_8,Neoguri,4,WPAC
2014,7,10,18,35.0,139.7,993,40,WPAC_14_8,Neoguri,4,WPAC
2014,7,11,0,36.5,142.9,994,35,WPAC_14_8,Neoguri,4,WPAC
2014,7,11,6,37.5,146.3,998,30,WPAC_14_8,Neoguri,4,WPAC
2020,8,30,12,12.2,-62.5,1008,25,ATL_20_16,Nana,1,ATL
2020,8,30,18,12.5,-64.3,1008,25,ATL_20_16,Nana,1,ATL
2020,8,31,0,12.8,-66.2,1008,25,ATL_20_16,Nana,1,ATL
2020,8,31,6,13.6,-68.2,1008,25,ATL_20_16,Nana,1,ATL
2020,8,31,12,14.4,-70.0,1007,30,ATL_20_16,Nana,1,ATL
2020,8,31,18,14.9,-72.0,1007,30,ATL_20_16,Nana,1,ATL
2020,9,1,0,15.4,-73.7,1008,30,ATL_20_16,Nana,1,ATL
2020,9,1,6,15.9,-75.2,1006,35,ATL_20_16,Nana,1,ATL
2020,9,1,12,16.3,-76.8,1004,40,ATL_20_16,Nana,1,ATL
2020,9,1,18,16.7,-78.4,1002,45,ATL_20_16,Nana,1,ATL
2020,9,2,0,17.0,-80.1,1000,50,ATL_20_16,Nana,1,ATL
2020,9,2,6,17.0,-81.9,997,50,ATL_20_16,Nana,1,ATL
2020,9,2,12,17.1,-83.7,998,50,ATL_20_16,Nana,1,ATL
2020,9,2,18,17.1,-85.3,999,50,ATL_20_16,Nana,1,ATL
2020,9,3,0,17.0,-86.8,994,60,ATL_20_16,Nana,1,ATL
2020,9,3,6,16.8,-88.3,995,65,ATL_20_16,Nana,1,ATL
2020,9,3,12,16.4,-89.6,1002,45,ATL_20_16,Nana,1,ATL
2020,9,3,18,16.1,-90.5,1005,35,ATL_20_16,Nana,1,ATL
2020,9,4,0,15.8,-91.4,1007,25,ATL_20_16,Nana,1,ATL
2014,10,10,12,9.7,-128.7,1009,20,CPAC_14_2,Ana,1,CPAC
2014,10,10,18,9.8,-129.9,1009,20,CPAC_14_2,Ana,1,CPAC
2014,10,11,0,9.8,-131.1,1009,20,CPAC_14_2,Ana,1,CPAC
2014,10,11,6,9.9,-132.5,1009,20,CPAC_14_2,Ana,1,CPAC
2014,10,11,12,10.0,-134.0,1007,20,CPAC_14_2,Ana,1,CPAC
2014,10,11,18,10.2,-135.0,1009,20,CPAC_14_2,Ana,1,CPAC
2014,10,12,0,10.4,-136.0,1009,20,CPAC_14_2,Ana,1,CPAC
2014,10,12,6,10.6,-137.0,1009,20,CPAC_14_2,Ana,1,CPAC
2014,10,12,12,10.8,-137.8,1008,25,CPAC_14_2,Ana,1,CPAC
2014,10,12,18,11.2,-138.8,1008,25,CPAC_14_2,Ana,1,CPAC
2014,10,13,0,11.5,-139.9,1008,25,CPAC_14_2,Ana,1,CPAC
2014,10,13,6,11.8,-140.9,1008,25,CPAC_14_2,Ana,1,CPAC
2014,10,13,12,12.2,-141.9,1008,25,CPAC_14_2,Ana,1,CPAC
2014,10,13,18,12.3,-142.2,1007,30,CPAC_14_2,Ana,1,CPAC
2014,10,14,0,12.7,-142.3,1005,35,CPAC_14_2,Ana,1,CPAC
2014,10,14,6,13.0,-142.7,1003,40,CPAC_14_2,Ana,1,CPAC
2014,10,14,12,13.5,-143.3,1000,45,CPAC_14_2,Ana,1,CPAC
2014,10,14,18,13.8,-143.9,996,55,CPAC_14_2,Ana,1,CPAC
2014,10,15,0,14.0,-144.6,996,55,CPAC_14_2,Ana,1,CPAC
2014,10,15,6,14.1,-145.3,994,60,CPAC_14_2,Ana,1,CPAC
2014,10,15,12,14.2,-146.1,994,60,CPAC_14_2,Ana,1,CPAC
2014,10,15,18,14.3,-147.0,994,60,CPAC_14_2,Ana,1,CPAC
2014,10,16,0,14.1,-148.0,998,55,CPAC_14_2,Ana,1,CPAC
2014,10,16,6,14.0,-148.9,1000,50,CPAC_14_2,Ana,1,CPAC
2014,10,16,12,14.0,-149.7,1000,50,CPAC_14_2,Ana,1,CPAC
2014,10,16,18,14.1,-150.5,1000,50,CPAC_14_2,Ana,1,CPAC
2014,10,17,0,14.4,-151.4,1000,50,CPAC_14_2,Ana,1,CPAC
2014,10,17,6,14.9,-152.5,998,55,CPAC_14_2,Ana,1,CPAC
2014,10,17,12,15.4,-153.7,992,60,CPAC_14_2,Ana,1,CPAC
2014,10,17,18,16.0,-154.8,990,65,CPAC_14_2,Ana,1,CPAC
2014,10,18,0,16.6,-156.2,989,70,CPAC_14_2,Ana,1,CPAC
2014,10,18,6,17.5,-157.0,985,75,CPAC_14_2,Ana,1,CPAC
2014,10,18,12,18.2,-157.7,986,70,CPAC_14_2,Ana,1,CPAC
2014,10,18,18,19.0,-158.5,988,70,CPAC_14_2,Ana,1,CPAC
2014,10,19,0,19.6,-158.9,989,70,CPAC_14_2,Ana,1,CPAC
2014,10,19,6,20.1,-159.2,989,70,CPAC_14_2,Ana,1,CPAC
2014,10,19,12,20.6,-159.6,989,70,CPAC_14_2,Ana,1,CPAC
2014,10,19,18,20.7,-160.2,992,65,CPAC_14_2,Ana,1,CPAC
2014,10,20,0,20.7,-160.9,994,60,CPAC_14_2,Ana,1,CPAC
2014,10,20,6,20.7,-161.8,995,60,CPAC_14_2,Ana,1,CPAC
2014,10,20,12,20.7,-162.7,995,60,CPAC_14_2,Ana,1,CPAC
2014,10,20,18,20.6,-163.4,996,55,CPAC_14_2,Ana,1,CPAC
2014,10,21,0,20.5,-164.0,997,50,CPAC_14_2,Ana,1,CPAC
2014,10,21,6,20.8,-164.4,999,45,CPAC_14_2,Ana,1,CPAC
2014,10,21,12,20.8,-165.4,1002,40,CPAC_14_2,Ana,1,CPAC
2014,10,21,18,20.9,-165.7,1005,35,CPAC_14_2,Ana,1,CPAC
2014,10,22,0,21.6,-166.1,1005,35,CPAC_14_2,Ana,1,CPAC
2014,10,22,6,22.0,-166.8,1005,35,CPAC_14_2,Ana,1,CPAC
2014,10,22,12,22.6,-167.1,1005,35,CPAC_14_2,Ana,1,CPAC
2014,10,22,18,23.4,-167.3,1005,35,CPAC_14_2,Ana,1,CPAC
2014,10,23,0,24.4,-167.7,1005,35,CPAC_14_2,Ana,1,CPAC
2014,10,23,6,25.5,-168.2,1002,40,CPAC_14_2,Ana,1,CPAC
2014,10,23,12,26.3,-169.1,998,45,CPAC_14_2,Ana,1,CPAC
2014,10,23,18,26.7,-169.5,999,45,CPAC_14_2,Ana,1,CPAC
2014,10,24,0,27.1,-169.9,1000,45,CPAC_14_2,Ana,1,CPAC
2014,10,24,6,27.6,-170.2,1000,45,CPAC_14_2,Ana,1,CPAC
2014,10,24,12,28.2,-169.9,999,50,CPAC_14_2,Ana,1,CPAC
2014,10,24,18,28.9,-169.6,996,55,CPAC_14_2,Ana,1,CPAC
2014,10,25,0,30.2,-168.5,988,65,CPAC_14_2,Ana,1,CPAC
2014,10,25,6,31.7,-166.8,987,65,CPAC_14_2,Ana,1,CPAC
2014,10,25,12,33.4,-164.6,987,65,CPAC_14_2,Ana,1,CPAC
2014,10,25,18,35.0,-162.5,987,65,CPAC_14_2,Ana,1,CPAC
2014,10,26,0,37.0,-159.1,986,60,CPAC_14_2,Ana,1,CPAC
2014,10,26,6,39.1,-154.9,989,55,CPAC_14_2,Ana,1,CPAC
2014,10,26,12,41.2,-150.2,992,50,CPAC_14_2,Ana,1,CPAC
2011,1,12,0,-16.3,151.3,1010,15,SHEM_11_7,Zelia,2,SHEM
2011,1,12,6,-15.9,150.9,1010,15,SHEM_11_7,Zelia,2,SHEM
2011,1,12,12,-15.5,150.5,1010,15,SHEM_11_7,Zelia,2,SHEM
2011,1,12,18,-15.1,150.2,1007,20,SHEM_11_7,Zelia,2,SHEM
2011,1,13,0,-14.6,149.9,1004,25,SHEM_11_7,Zelia,2,SHEM
2011,1,13,6,-14.1,149.6,1000,30,SHEM_11_7,Zelia,2,SHEM
2011,1,13,12,-13.3,149.7,1000,30,SHEM_11_7,Zelia,2,SHEM
2011,1,13,18,-12.5,150.2,1000,30,SHEM_11_7,Zelia,2,SHEM
2011,1,14,0,-12.3,150.8,993,40,SHEM_11_7,Zelia,2,SHEM
2011,1,14,6,-12.4,151.4,989,45,SHEM_11_7,Zelia,2,SHEM
2011,1,14,12,-13.1,151.9,982,55,SHEM_11_7,Zelia,2,SHEM
2011,1,14,18,-13.8,151.9,982,55,SHEM_11_7,Zelia,2,SHEM
2011,1,15,0,-14.4,152.1,982,55,SHEM_11_7,Zelia,2,SHEM
2011,1,15,6,-15.1,152.4,982,55,SHEM_11_7,Zelia,2,SHEM
2011,1,15,12,-15.5,152.9,974,65,SHEM_11_7,Zelia,2,SHEM
2011,1,15,18,-16.3,154.6,974,65,SHEM_11_7,Zelia,2,SHEM
2011,1,16,0,-17.5,156.9,959,85,SHEM_11_7,Zelia,2,SHEM
2011,1,16,6,-19.0,158.7,956,90,SHEM_11_7,Zelia,2,SHEM
2011,1,16,12,-20.6,160.6,956,90,SHEM_11_7,Zelia,2,SHEM
2011,1,16,18,-22.3,162.7,963,80,SHEM_11_7,Zelia,2,SHEM
2011,1,17,0,-24.8,164.8,967,75,SHEM_11_7,Zelia,2,SHEM
2011,1,17,6,-27.3,167.1,974,65,SHEM_11_7,Zelia,2,SHEM
2011,1,17,12,-30.2,168.5,985,50,SHEM_11_7,Zelia,2,SHEM
2011,1,17,18,-33.3,169.4,993,40,SHEM_11_7,Zelia,2,SHEM
